Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_d2x=0-002,44.19469363218481,0.41513765489497756,44.19842934064106,0.028000028453327063,250.0,1093.0,0.0,5.38,1.0
Class1,P2,concave_d2x=0-002,41.92379982403217,0.30156774073133163,41.92528660763701,10.260542710227279,145.0,1195.0,105.0,5.38,1.0
Class1,P3,concave_d2x=0-002,48.530382624238506,0.2792158780731285,48.53133775506164,3.6361058481782558,232.0,1096.0,18.0,5.38,1.0
Class2,P1,concave_d2x=0-002,41.45521777666778,0.3169986583436408,41.458335391504974,2.0120171796618065,229.0,1148.0,21.0,5.528,1.0
Class2,P2,concave_d2x=0-002,37.164679070929076,0.32808810568595503,37.16671790562656,0.8080014689255409,240.0,1137.0,10.0,5.528,1.0
Class2,P3,concave_d2x=0-002,48.12849975024975,0.31287380876969917,48.12981377460621,7.14024307706599,188.0,1182.0,62.0,5.528,1.0
Class3,P1,concave_d2x=0-002,42.32027705627705,0.3809289005003031,42.3232048136645,16.911626284396224,80.0,864.0,170.0,3.78,1.0
Class3,P2,concave_d2x=0-002,32.56907792207792,0.3758180897306663,32.57174124484659,0.36000477314616713,247.0,694.0,3.0,3.78,1.0
Class3,P3,concave_d2x=0-002,41.95636681096681,0.3405478078815793,41.95798531926239,6.732275144883967,183.0,758.0,67.0,3.78,1.0
Class4,P1,concave_d2x=0-002,,,,,0.0,0.0,0.0,2.82,1.0
Class4,P2,concave_d2x=0-002,27.16618498168498,0.3535657050622968,27.168829583467087,0.0,50.0,85.0,0.0,2.82,1.0
Class4,P3,concave_d2x=0-002,,,,,0.0,0.0,0.0,2.82,1.0
