Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,hilbert,4.172661870503597,0.030118726832881543,4.172781870098847,4.108033751224288,56.0,84.0,194,0.56,0.556
Class1,P2,hilbert,24.36396396396396,0.07292728252426209,24.364120032357935,19.77310928368483,74.0,172.0,176,0.984,0.74
Class1,P3,hilbert,5.617521367521367,0.016633765941514462,5.617556697933029,2.799159584543969,180.0,98.0,70,1.112,0.936
Class2,P1,hilbert,7.485294117647059,0.037548158852379,7.485437486083985,5.289362349840776,100.0,149.0,150,0.996,0.816
Class2,P2,hilbert,6.3017621145374445,0.014508538654766943,6.301787960025469,3.832615110073067,190.0,82.0,60,1.088,0.908
Class2,P3,hilbert,11.0,0.06665625137729513,11.00026203806315,6.413326701370989,139.0,137.0,111,1.104,0.852
Class3,P1,hilbert,2.1666666666666665,0.016599458271906953,2.1667357285368696,2.1667357285368696,91.0,23.0,159,0.456,0.456
Class3,P2,hilbert,3.928870292887029,0.011905427464770378,3.9288949738412495,2.4853740268687523,203.0,71.0,47,1.096,0.956
Class3,P3,hilbert,17.520833333333332,0.09285711528047927,17.521175370635955,10.986417345364693,122.0,204.0,128,1.304,0.864
Class4,P1,hilbert,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,hilbert,2.5128205128205128,0.006804136368311447,2.5128322363062687,2.5128322363062687,32.0,7.0,18,0.78,0.78
Class4,P3,hilbert,,,,,0.0,0.0,50,0.0,0.0
