Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,modified_scholkmann_1-2_99,36.72544444444444,0.14438664815409216,36.72581512754518,35.110363227880256,2.1466666666666665,300.0,300.0
Class1,P2,modified_scholkmann_1-2_99,28.073777777777778,0.14804567269298177,28.074410815241826,27.25731541365825,2.1466666666666665,300.0,300.0
Class1,P3,modified_scholkmann_1-2_99,26.46288888888889,0.17639176831657918,26.46354440449165,24.7306357778418,2.1466666666666665,300.0,300.0
Class2,P1,modified_scholkmann_1-2_99,33.935877862595426,0.07823107427940419,33.936024737478206,33.04595240143296,1.8433333333333333,300.0,262.0
Class2,P2,modified_scholkmann_1-2_99,12.134732824427482,0.03225726389144995,12.134791803039004,11.324485608758026,1.8433333333333333,300.0,262.0
Class2,P3,modified_scholkmann_1-2_99,24.168956743002543,0.1597759086096632,24.169594279638712,23.233466046662528,1.8433333333333333,300.0,262.0
Class3,P1,modified_scholkmann_1-2_99,41.01555555555555,0.405241190682473,41.01791131102318,40.33906489652928,2.06,300.0,300.0
Class3,P2,modified_scholkmann_1-2_99,10.055555555555555,0.02435853933447295,10.055605039445254,9.38005108396038,2.06,300.0,300.0
Class3,P3,modified_scholkmann_1-2_99,13.617777777777778,0.06853521946181663,13.617991430326924,12.97021684063728,2.06,300.0,300.0
Class4,P1,modified_scholkmann_1-2_99,,,,,1.99,100.0,98.0
Class4,P2,modified_scholkmann_1-2_99,1.413265306122449,0.0012633605569021215,1.4132661681245338,0.8979600641778998,1.99,100.0,98.0
Class4,P3,modified_scholkmann_1-2_99,,,,,1.99,100.0,98.0
