Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_tuned,0.029166666666666667,3.3886484741500283e-05,0.029166697144033905,0.029166697144033905,240.0,0.0,10.0,0.96,0.96
Class1,P2,concave_tuned,4.471698113207547,0.010184508320093006,4.471721836033282,4.264175648484745,37.0,20.0,213.0,0.228,0.212
Class1,P3,concave_tuned,2.3280977312390925,0.008429832805543665,2.328123847219602,1.7277732081221642,180.0,46.0,70.0,0.94,0.764
Class2,P1,concave_tuned,0.8214285714285714,0.0012220525007907489,0.8214298351436014,0.7467544172949716,150.0,8.0,100.0,0.64,0.616
Class2,P2,concave_tuned,2.3568627450980393,0.005214375532371743,2.3568721082037456,1.9882447956649782,154.0,37.0,96.0,0.776,0.68
Class2,P3,concave_tuned,9.976923076923077,0.0675519953892648,9.977203447841704,9.154111213822418,29.0,48.0,221.0,0.308,0.26
Class3,P1,concave_tuned,3.6666666666666665,0.020315129526533204,3.6667577731288823,3.6191387404621413,15.0,6.0,235.0,0.088,0.084
Class3,P2,concave_tuned,1.146537842190016,0.0017289967365041329,1.1465397855289217,0.9082143113197118,198.0,23.0,52.0,0.896,0.828
Class3,P3,concave_tuned,1.1282051282051282,0.0012052146965307016,1.128206059687523,0.8632486466465475,114.0,15.0,136.0,0.52,0.468
Class4,P1,concave_tuned,,,,,0.0,0.0,24.0,0.76,0.52
Class4,P2,concave_tuned,,,,,0.0,0.0,50.0,0.0,0.0
Class4,P3,concave_tuned,,,,,0.0,0.0,47.0,0.08,0.06
