Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,hilbert,4.636,0.06679059430188478,4.636549848835164,4.620546860275571,47.0,205.0,203.0,1.008,1.0
Class1,P2,hilbert,4.346072186836518,0.014389216869907875,4.346114731443378,3.9554587946534667,131.0,49.0,119.0,0.736,0.628
Class1,P3,hilbert,4.011608623548923,0.01664005758624485,4.011656640092578,3.0746701908798784,176.0,93.0,74.0,1.08,0.804
Class2,P1,hilbert,5.308,0.07421119138181131,5.3086141051347315,5.008611982250062,35.0,238.0,215.0,1.092,1.0
Class2,P2,hilbert,4.82946735395189,0.02651417033489233,4.8296033510914285,3.9898245149250093,162.0,78.0,88.0,0.976,0.776
Class2,P3,hilbert,7.06837899543379,0.050646033607215965,7.068588472794992,5.98649117901342,113.0,84.0,137.0,0.788,0.584
Class3,P1,hilbert,4.355610561056106,0.05931427882673396,4.356047083693999,3.7083125079753194,108.0,132.0,142.0,0.968,0.808
Class3,P2,hilbert,3.0110619469026547,0.008773182418611188,3.0110841863291187,2.615063190445379,204.0,50.0,46.0,1.02,0.904
Class3,P3,hilbert,1.7943469785575048,0.007078811635424507,1.7943663178906468,1.4620055451206382,163.0,29.0,87.0,0.78,0.684
Class4,P1,hilbert,,,,,0.0,0.0,24.0,0.88,0.52
Class4,P2,hilbert,59.0,0.3450606354640096,59.0010817413056,59.0010817413056,0.0,3.0,50.0,0.06,0.06
Class4,P3,hilbert,,,,,0.0,0.0,49.0,0.02,0.02
