Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave,0.05,0.00012524281011586948,0.05000030007951369,0.028000028453327063,250.0,2.0,0.0,1.016,1.0
Class1,P2,concave,3.9966887417218544,0.012214260405316752,3.996719925728291,3.8278458026912774,127.0,35.0,123.0,0.652,0.604
Class1,P3,concave,3.265651438240271,0.01582984537415291,3.2657061889008876,2.5838091026577636,185.0,51.0,65.0,0.98,0.788
Class2,P1,concave,0.8326180257510729,0.001784129910782718,0.8326211597667992,0.5965693816724107,229.0,15.0,21.0,0.988,0.932
Class2,P2,concave,3.882017543859649,0.021788396450106953,3.8821324529268515,3.389586463460568,165.0,52.0,85.0,0.88,0.76
Class2,P3,concave,6.854005167958656,0.04943039140182046,6.854220821986458,5.961445647547767,101.0,56.0,149.0,0.64,0.516
Class3,P1,concave,4.5,0.045979822403494755,4.500285689217586,4.412657784431387,79.0,22.0,171.0,0.408,0.388
Class3,P2,concave,1.8814814814814813,0.006793540233033982,1.8815050589707367,1.6622456226982636,208.0,31.0,42.0,0.968,0.9
Class3,P3,concave,1.4131944444444444,0.004160418553494846,1.4132062947346706,1.180567275282851,141.0,16.0,109.0,0.632,0.576
Class4,P1,concave,,,,,0.0,0.0,24.0,0.76,0.52
Class4,P2,concave,75.33333333333333,0.6562571297770695,75.33620567815893,72.66945612450264,0.0,4.0,50.0,0.08,0.06
Class4,P3,concave,,,,,0.0,0.0,47.0,0.08,0.06
