Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,curvature,4.261277777777778,0.07255465835030749,4.261991667851685,3.230397050953683,0.5633333333333334,1.0233333333333334,0.43666666666666665,1.69,1.0
Class1,P2,curvature,3.7555151515151515,0.027762979363578095,3.755651159039174,2.6946382232876633,0.7854545454545454,0.730909090909091,0.28,1.6033333333333333,0.9166666666666666
Class1,P3,curvature,8.342282948532949,0.03205946330558881,8.342377004482723,5.541712795830767,0.6515151515151515,1.8522727272727273,0.4266666666666667,2.4,0.88
Class2,P1,curvature,5.089055555555555,0.0870513450625535,5.089895029701698,4.057194560271261,0.43,1.1066666666666667,0.57,1.5866666666666667,1.0
Class2,P2,curvature,5.5341085271317825,0.03694683942061715,5.534275017733439,3.8683371281060546,0.7596899224806202,1.0193798449612403,0.3466666666666667,1.6633333333333333,0.86
Class2,P3,curvature,9.668500273672686,0.07143123259869934,9.668807112198163,7.0615356992152885,0.6436781609195402,1.4252873563218391,0.44,1.9166666666666667,0.87
Class3,P1,curvature,3.8733333333333335,0.06499278435579571,3.8739406064564084,3.26707498568124,0.5666666666666667,0.7466666666666667,0.43333333333333335,1.3733333333333333,1.0
Class3,P2,curvature,5.668589743589743,0.06078052900564291,5.668983843495217,3.8848567281355506,0.7797202797202797,0.9965034965034965,0.25666666666666665,1.8133333333333332,0.9533333333333334
Class3,P3,curvature,5.2253132832080205,0.02670119657794187,5.225411561679977,3.2631975121835484,0.8308270676691729,1.0263157894736843,0.2633333333333333,1.81,0.8866666666666667
Class4,P1,curvature,,,,,,,1.0,2.61,0.89
Class4,P2,curvature,27.083333333333336,0.236384991321677,27.084464145791017,25.135225083953014,0.15853658536585366,1.646341463414634,0.87,1.55,0.82
Class4,P3,curvature,,,,,,,1.0,1.45,0.85
