Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,modified_scholkmann0-5,0.3861003861003861,0.0004708604020650775,0.38610081597178386,0.38610081597178386,1.0,0.0,0.13666666666666666,0.8633333333333333,0.8633333333333333
Class1,P2,modified_scholkmann0-5,0.48717948717948717,0.0008052402747417484,0.4871802807767585,0.4871802807767585,1.0,0.0,0.87,0.13,0.13
Class1,P3,modified_scholkmann0-5,1.9473684210526316,0.0038235201250136686,1.9473739100144583,1.9473739100144583,0.9078947368421053,0.09210526315789473,0.54,0.5066666666666667,0.5066666666666667
Class2,P1,modified_scholkmann0-5,0.6486486486486487,0.0005662157370697436,0.6486490643543763,0.6486490643543763,1.0,0.0,0.8766666666666667,0.12333333333333334,0.12333333333333334
Class2,P2,modified_scholkmann0-5,1.6951219512195121,0.003759670494934854,1.695127346316017,1.695127346316017,0.9512195121951219,0.04878048780487805,0.48,0.5466666666666666,0.5466666666666666
Class2,P3,modified_scholkmann0-5,2.1724137931034484,0.004330057488860417,2.1724186792785485,2.1724186792785485,0.9137931034482759,0.08620689655172414,0.8233333333333334,0.19333333333333333,0.19333333333333333
Class3,P1,modified_scholkmann0-5,,,,,,,1.0,0.0,0.0
Class3,P2,modified_scholkmann0-5,0.5416666666666666,0.0005912115658862664,0.5416671514326767,0.5416671514326767,1.0,0.0,0.6,0.4,0.4
Class3,P3,modified_scholkmann0-5,3.063063063063063,0.014854064293433462,3.063107238314547,3.063107238314547,0.8738738738738738,0.12612612612612611,0.6766666666666666,0.37,0.37
Class4,P1,modified_scholkmann0-5,,,,,,,1.0,0.41,0.41
Class4,P2,modified_scholkmann0-5,4.066666666666666,0.0023820569543986964,4.066667714301993,4.066667714301993,0.6666666666666666,0.3333333333333333,0.9,0.15,0.15
Class4,P3,modified_scholkmann0-5,,,,,,,1.0,0.01,0.01
