Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,Reference_Peaks,Detected_Peaks,%_Signals_with_Peak,Method
Class1,P1,Class1_it2_example_0001,1.0,0.0013924536881722016,1.0000009694631669,1.0000009694631669,1.0,0.0,0,1,39,[40],0.652,concave_tuned
Class1,P1,Class1_it2_example_0002,0.0,0.0,0.0,0.0,1.0,0.0,0,1,40,[40],0.652,concave_tuned
Class1,P1,Class1_it2_example_0003,,,,,,,1,0,40,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0004,,,,,,,1,0,42,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0005,,,,,,,1,0,39,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0006,,,,,,,1,0,41,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0007,,,,,,,1,0,42,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0008,,,,,,,1,0,38,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0009,,,,,,,1,0,38,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0010,,,,,,,1,0,41,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0011,,,,,,,1,0,35,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0012,,,,,,,1,0,36,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0013,0.0,0.0,0.0,0.0,1.0,0.0,0,1,36,[36],0.652,concave_tuned
Class1,P1,Class1_it2_example_0014,0.0,0.0,0.0,0.0,1.0,0.0,0,1,41,[41],0.652,concave_tuned
Class1,P1,Class1_it2_example_0015,,,,,,,1,0,23,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0016,0.0,0.0,0.0,0.0,1.0,0.0,0,1,29,[29],0.652,concave_tuned
Class1,P1,Class1_it2_example_0017,3.0,0.021922831185474112,3.000080100685178,3.000080100685178,1.0,0.0,0,1,27,[30],0.652,concave_tuned
Class1,P1,Class1_it2_example_0018,2.0,0.013792093402725247,2.0000475548947403,2.0000475548947403,1.0,0.0,0,1,28,[30],0.652,concave_tuned
Class1,P1,Class1_it2_example_0019,2.0,0.012511055241628655,2.0000391312430015,2.0000391312430015,1.0,0.0,0,1,28,[30],0.652,concave_tuned
Class1,P1,Class1_it2_example_0020,1.0,0.0008005860781333807,1.000000320468983,1.000000320468983,1.0,0.0,0,1,37,[38],0.652,concave_tuned
Class1,P1,Class1_it2_example_0021,2.0,0.004458007491003446,2.000004968451526,2.000004968451526,1.0,0.0,0,1,37,[39],0.652,concave_tuned
Class1,P1,Class1_it2_example_0022,1.0,0.002114255927009978,1.0000022350365647,1.0000022350365647,1.0,0.0,0,1,41,[42],0.652,concave_tuned
Class1,P1,Class1_it2_example_0023,,,,,,,1,0,45,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0024,0.0,0.0,0.0,0.0,1.0,0.0,0,1,46,[46],0.652,concave_tuned
Class1,P1,Class1_it2_example_0025,,,,,,,1,0,43,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0026,1.0,0.0009451719776323309,1.000000446674934,1.000000446674934,1.0,0.0,0,1,41,[42],0.652,concave_tuned
Class1,P1,Class1_it2_example_0027,,,,,,,1,0,44,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0028,,,,,,,1,0,45,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0029,,,,,,,1,0,58,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0030,2.0,0.015180315390940669,2.0000576096641236,2.0000576096641236,1.0,0.0,0,1,28,[30],0.652,concave_tuned
Class1,P1,Class1_it2_example_0031,,,,,,,1,0,27,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0032,0.0,0.0,0.0,0.0,1.0,0.0,0,1,34,[34],0.652,concave_tuned
Class1,P1,Class1_it2_example_0033,1.0,0.0008078702923962622,1.0000003263271515,1.0000003263271515,1.0,0.0,0,1,34,[33],0.652,concave_tuned
Class1,P1,Class1_it2_example_0034,1.0,6.8797208534476795e-06,1.0000000000236653,1.0000000000236653,1.0,0.0,0,1,31,[32],0.652,concave_tuned
Class1,P1,Class1_it2_example_0035,0.0,0.0,0.0,0.0,1.0,0.0,0,1,39,[39],0.652,concave_tuned
Class1,P1,Class1_it2_example_0036,1.0,0.0020307472552905104,1.0000020619650816,1.0000020619650816,1.0,0.0,0,1,40,[41],0.652,concave_tuned
Class1,P1,Class1_it2_example_0037,,,,,,,1,0,39,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0038,1.0,0.0039377952044664655,1.000007753085481,1.000007753085481,1.0,0.0,0,1,38,[39],0.652,concave_tuned
Class1,P1,Class1_it2_example_0039,2.0,0.014536552434797567,2.000052827141496,2.000052827141496,1.0,0.0,0,1,29,[31],0.652,concave_tuned
Class1,P1,Class1_it2_example_0040,2.0,0.011405909061739439,2.0000325234259377,2.0000325234259377,1.0,0.0,0,1,29,[31],0.652,concave_tuned
Class1,P1,Class1_it2_example_0041,1.0,0.0006240007118941682,1.0000001946884254,1.0000001946884254,1.0,0.0,0,1,33,[34],0.652,concave_tuned
Class1,P1,Class1_it2_example_0042,2.0,0.009095311226156921,2.0000206810646484,2.0000206810646484,1.0,0.0,0,1,43,[45],0.652,concave_tuned
Class1,P1,Class1_it2_example_0043,,,,,,,1,0,35,[],0.652,concave_tuned
Class1,P1,Class1_it2_example_0044,1.0,0.002005967568186162,1.0000020119509183,1.0000020119509183,1.0,0.0,0,1,28,[29],0.652,concave_tuned
Class1,P1,Class1_it2_example_0045,2.0,0.007256223281165597,2.000013163150759,2.000013163150759,1.0,0.0,0,1,30,[32],0.652,concave_tuned
Class1,P1,Class1_it2_example_0046,2.0,0.015047343229547705,2.0000566048335404,2.0000566048335404,1.0,0.0,0,1,29,[31],0.652,concave_tuned
