Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,curvature,2.505,0.021305300822891966,2.505098453442197,2.4800972589913224,242.0,59.0,58.0,1.0033333333333334,1.0
Class1,P2,curvature,3.178929765886288,0.01624835880833935,3.1789904182724626,3.147217796234898,251.0,49.0,49.0,1.0,0.9966666666666667
Class1,P3,curvature,5.7572222222222225,0.03435725429854704,5.757354169169934,4.663441632518917,225.0,114.0,75.0,1.13,1.0
Class2,P1,curvature,3.7883333333333336,0.04108555965539031,3.7885717156017766,3.706907121200652,147.0,157.0,153.0,1.0133333333333334,1.0
Class2,P2,curvature,2.5483333333333333,0.013090420611595948,2.548381995348983,2.3533815715848228,240.0,66.0,60.0,1.02,1.0
Class2,P3,curvature,4.8933333333333335,0.028882643903442737,4.893439848881866,4.256755780503014,186.0,133.0,114.0,1.0633333333333332,1.0
Class3,P1,curvature,2.388333333333333,0.02587511233787406,2.3884884022035977,2.360151268350572,251.0,50.0,49.0,1.0033333333333334,1.0
Class3,P2,curvature,3.131666666666667,0.013694509689136715,3.131708927630099,2.5700410442675565,235.0,89.0,65.0,1.08,1.0
Class3,P3,curvature,6.833892617449664,0.05398213951349362,6.834134550362602,6.325726457366601,171.0,141.0,129.0,1.04,0.9933333333333333
Class4,P1,curvature,,,,,0.0,0.0,70.0,0.5,0.3
Class4,P2,curvature,54.806451612903224,0.485795828252671,54.80869442943064,54.80869442943064,0.0,31.0,100.0,0.31,0.31
Class4,P3,curvature,,,,,0.0,0.0,74.0,0.27,0.26
