Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,curvature,2.6538461538461537,0.0273534260090501,2.653997815714033,2.653997815714033,0.08666666666666667,300.0,26.0
Class1,P2,curvature,5.770609318996415,0.02528611458316105,5.77070175069114,2.7599336814259114,1.1266666666666667,300.0,279.0
Class1,P3,curvature,15.383333333333333,0.08041066545343878,15.383608456116196,2.7700273326525937,1.86,300.0,300.0
Class2,P1,curvature,5.71875,0.0658480358447193,5.719291015789049,5.333884612945413,0.8333333333333334,300.0,240.0
Class2,P2,curvature,4.415770609318996,0.016438535269292873,4.415815101818456,3.1900079134812853,1.02,300.0,279.0
Class2,P3,curvature,13.494983277591974,0.10193961387065009,13.495452348848804,4.5285398122122595,1.63,300.0,299.0
Class3,P1,curvature,2.4324324324324325,0.04252688730907817,2.432825611663974,2.432825611663974,0.9866666666666667,300.0,296.0
Class3,P2,curvature,5.747881355932203,0.016220770354195148,5.747920342637488,5.449192372524169,0.81,300.0,236.0
Class3,P3,curvature,12.070469798657719,0.05191746309453692,12.070630053169797,3.7282464197827183,1.74,300.0,298.0
Class4,P1,curvature,,,,,4.6,100.0,100.0
Class4,P2,curvature,1.186046511627907,0.0017543214464792818,1.186048354419733,1.186048354419733,0.43,100.0,43.0
Class4,P3,curvature,,,,,4.6,100.0,100.0
