Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,curvature,2.81875,0.022934225706499597,2.8188494443130416,2.8188494443130416,119.0,41.0,181,0.5333333333333333,0.5333333333333333
Class1,P2,curvature,14.710850111856823,0.05681988770123698,14.7110143211375,3.11750895600067,250.0,271.0,50,1.7366666666666666,0.9933333333333333
Class1,P3,curvature,18.1125,0.10372876398906446,18.112869232189862,2.5300291101368333,239.0,381.0,61,2.066666666666667,1.0
Class2,P1,curvature,9.00187265917603,0.04431722127594322,9.002079096454095,5.884121612911751,116.0,229.0,184,1.15,0.89
Class2,P2,curvature,5.97,0.019491276646929553,5.970044657972014,2.2033584139594193,242.0,143.0,58,1.2833333333333334,1.0
Class2,P3,curvature,16.599444444444444,0.1349901711173842,16.600071252483517,3.153389121565364,189.0,382.0,111,1.9033333333333333,1.0
Class3,P1,curvature,2.4214046822742477,0.02700387641820803,2.4215769074049063,2.4215769074049063,249.0,50.0,51,0.9966666666666667,0.9966666666666667
Class3,P2,curvature,6.2842809364548495,0.021686749435976024,6.284339011024404,2.675632254652335,234.0,177.0,66,1.37,0.9966666666666667
Class3,P3,curvature,12.467112597547379,0.05830562923659986,12.467301862850539,3.505076662293315,185.0,356.0,115,1.8033333333333332,0.9966666666666667
Class4,P1,curvature,,,,,0.0,0.0,100,0.0,0.0
Class4,P2,curvature,2.4725274725274726,0.006557462817199608,2.472539288693547,2.472539288693547,72.0,19.0,28,0.91,0.91
Class4,P3,curvature,,,,,0.0,0.0,100,0.0,0.0
