Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave_d2x=0-002,1.3879598662207357,0.0076400862060313594,1.3879869962728035,1.3879869962728035,0.9966666666666667,300.0,299.0
Class1,P2,concave_d2x=0-002,5.029629629629629,0.0163111567227844,5.029667624230741,5.029667624230741,0.45,300.0,135.0
Class1,P3,concave_d2x=0-002,1.321285140562249,0.0014565035248844016,1.3212862365119185,1.3212862365119185,0.83,300.0,249.0
Class2,P1,concave_d2x=0-002,2.384313725490196,0.012992963055714679,2.3843567270688046,2.3843567270688046,0.85,300.0,255.0
Class2,P2,concave_d2x=0-002,2.7578947368421054,0.013091664653002695,2.7579582971119034,2.7579582971119034,0.6333333333333333,300.0,190.0
Class2,P3,concave_d2x=0-002,0.9741379310344828,0.0010276005187619226,0.9741387702714557,0.9741387702714557,0.38666666666666666,300.0,116.0
Class3,P1,concave_d2x=0-002,2.934065934065934,0.016077331788797472,2.934125563527448,2.934125563527448,0.30333333333333334,300.0,91.0
Class3,P2,concave_d2x=0-002,1.8089887640449438,0.004459246027451059,1.8089964348361005,1.8089964348361005,0.89,300.0,267.0
Class3,P3,concave_d2x=0-002,1.0529411764705883,0.0010659447881736725,1.052942005520901,1.052942005520901,0.5666666666666667,300.0,170.0
Class4,P1,concave_d2x=0-002,,,,,0.47,100.0,47.0
Class4,P2,concave_d2x=0-002,,,,,0.0,100.0,0.0
Class4,P3,concave_d2x=0-002,,,,,0.01,100.0,1.0
