Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave,1.3879598662207357,0.0076400862060313594,1.3879869962728035,1.3879869962728035,0.9899665551839465,0.010033444816053512,0.013333333333333334,0.9966666666666667,0.9966666666666667
Class1,P2,concave,5.029629629629629,0.0163111567227844,5.029667624230741,5.029667624230741,0.7481481481481481,0.2518518518518518,0.6633333333333333,0.45,0.45
Class1,P3,concave,1.321285140562249,0.0014565035248844016,1.3212862365119185,1.3212862365119185,0.9477911646586346,0.05220883534136546,0.21333333333333335,0.83,0.83
Class2,P1,concave,2.384313725490196,0.012992963055714679,2.3843567270688046,2.3843567270688046,0.8313725490196079,0.16862745098039217,0.29333333333333333,0.85,0.85
Class2,P2,concave,2.7578947368421054,0.013091664653002695,2.7579582971119034,2.7579582971119034,0.868421052631579,0.13157894736842105,0.45,0.6333333333333333,0.6333333333333333
Class2,P3,concave,0.9741379310344828,0.0010276005187619226,0.9741387702714557,0.9741387702714557,0.9568965517241379,0.04310344827586207,0.63,0.38666666666666666,0.38666666666666666
Class3,P1,concave,2.934065934065934,0.016077331788797472,2.934125563527448,2.934125563527448,0.7032967032967034,0.2967032967032967,0.7866666666666666,0.30333333333333334,0.30333333333333334
Class3,P2,concave,1.8089887640449438,0.004459246027451059,1.8089964348361005,1.8089964348361005,0.9176029962546817,0.08239700374531835,0.18333333333333332,0.89,0.89
Class3,P3,concave,1.0529411764705883,0.0010659447881736725,1.052942005520901,1.052942005520901,0.9941176470588236,0.0058823529411764705,0.43666666666666665,0.5666666666666667,0.5666666666666667
Class4,P1,concave,,,,,,,1.0,0.47,0.47
Class4,P2,concave,,,,,,,1.0,0.0,0.0
Class4,P3,concave,,,,,,,1.0,0.01,0.01
