Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,line_perpendicular_10,3.8442622950819674,0.04277827254501597,3.8445341248866316,3.8445341248866316,0.976,250.0,244.0
Class1,P2,line_perpendicular_10,1.8991596638655461,0.011052461609860155,1.8992003821951133,1.8992003821951133,0.476,250.0,119.0
Class1,P3,line_perpendicular_10,3.0714285714285716,0.009781024427142414,3.071447770451664,3.071447770451664,0.392,250.0,98.0
Class2,P1,line_perpendicular_10,4.8861788617886175,0.06381415636823973,4.886634941723347,4.886634941723347,0.984,250.0,246.0
Class2,P2,line_perpendicular_10,3.307142857142857,0.01272473105638544,3.307183106095375,3.307183106095375,0.56,250.0,140.0
Class2,P3,line_perpendicular_10,5.367816091954023,0.032572626744463436,5.367935953671833,5.367935953671833,0.348,250.0,87.0
Class3,P1,line_perpendicular_10,4.047413793103448,0.06508370323493103,4.047986786628179,4.047986786628179,0.928,250.0,232.0
Class3,P2,line_perpendicular_10,2.6745562130177514,0.014200812707323929,2.674607944098897,2.674607944098897,0.676,250.0,169.0
Class3,P3,line_perpendicular_10,4.601449275362318,0.023458293023897892,4.6015307256580975,4.6015307256580975,0.552,250.0,138.0
Class4,P1,line_perpendicular_10,,,,,0.26,50.0,13.0
Class4,P2,line_perpendicular_10,8.8,0.07021682662727882,8.80031162334904,8.80031162334904,0.2,50.0,10.0
Class4,P3,line_perpendicular_10,,,,,0.04,50.0,2.0
