Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave_d2x=-0-002,1.3160621761658031,0.006993059339290752,1.316086318069028,1.316086318069028,0.772,250.0,193.0
Class1,P2,concave_d2x=-0-002,14.352941176470589,0.060626199829114776,14.353094622496378,13.529562157497015,0.072,250.0,17.0
Class1,P3,concave_d2x=-0-002,7.642857142857143,0.0035963601037547915,7.642859956088467,7.642859956088467,0.056,250.0,14.0
Class2,P1,concave_d2x=-0-002,2.950657894736842,0.013356461975121475,2.9507025776554894,2.1184657034470447,0.652,250.0,152.0
Class2,P2,concave_d2x=-0-002,10.567307692307692,0.01997686580098285,10.567336148936018,8.00002305357085,0.48,250.0,104.0
Class2,P3,concave_d2x=-0-002,23.094871794871796,0.14131454409032018,23.09541005410128,20.785121396626177,0.296,250.0,65.0
Class3,P1,concave_d2x=-0-002,2.3636363636363638,0.011307733899921043,2.3636702922964905,2.3636702922964905,0.088,250.0,22.0
Class3,P2,concave_d2x=-0-002,1.4490740740740742,0.00448336217204788,1.4490833493240476,1.3240821717068292,0.436,250.0,108.0
Class3,P3,concave_d2x=-0-002,25.607526881720432,0.1593788250572103,25.60816799057232,25.25870470770697,0.38,250.0,93.0
Class4,P1,concave_d2x=-0-002,,,,,0.0,50.0,0.0
Class4,P2,concave_d2x=-0-002,0.4166666666666667,0.0003986202778061554,0.41666689493673953,0.41666689493673953,0.24,50.0,12.0
Class4,P3,concave_d2x=-0-002,,,,,0.0,50.0,0.0
