Sample_no,ICP
0,0.05712089562711651
1,0.06483798937824152
2,0.07061959595418761
3,0.07499552052508579
4,0.07808032320662746
5,0.06928548113409663
6,0.05760920751250001
7,0.04489357974500609
8,0.03439353567451012
9,0.02901091179549802
10,0.02983262974914986
11,0.03621416189069156
12,0.04731883046735687
13,0.06370801336070721
14,0.08748271321179261
15,0.1207472723183065
16,0.1637011625349064
17,0.2140771566613136
18,0.2685160289879219
19,0.3247640873361869
20,0.3828135636331867
21,0.4439870726281346
22,0.5087493130328467
23,0.5751543230277254
24,0.6393126296663383
25,0.697540685184886
26,0.7484282545466326
27,0.7931482699525884
28,0.833830632042849
29,0.8714175217426017
30,0.9047668740074744
31,0.9316417591389814
32,0.9506418381043982
33,0.9624389251756295
34,0.9693756056369501
35,0.9738814107020802
36,0.977048243465189
37,0.9784194313762001
38,0.9769570213173691
39,0.9722426779723633
40,0.9649435969019927
41,0.9563192961700749
42,0.9473363645857805
43,0.938158318486097
44,0.9283403422050538
45,0.9174568698340878
46,0.9056264103172667
47,0.8935916405407522
48,0.882396539965881
49,0.8729419336551854
50,0.8656817685021732
51,0.8605637896812681
52,0.8571812010922841
53,0.855036690719667
54,0.8537898739970025
55,0.8533530940295109
56,0.8537663947849248
57,0.854935448253025
58,0.8564559918615192
59,0.8577218854848324
60,0.858286171355962
61,0.8581873297741459
62,0.8579185302157738
63,0.8579893941318126
64,0.8583996683233049
65,0.8584719189218258
66,0.8572214955651315
67,0.8539828532509965
68,0.848768956515009
69,0.8420537015480369
70,0.8341695588065908
71,0.8248631577608871
72,0.8134291336958179
73,0.7993432579154615
74,0.7828749661966712
75,0.7651639896511644
76,0.7476903288949017
77,0.7315630710708376
78,0.7171792974487995
79,0.7044699410853511
80,0.6934583055173491
81,0.6846239451701548
82,0.6787602407384178
83,0.6764452052873542
84,0.6775499483947931
85,0.6811660176295287
86,0.6860128565893852
87,0.6910531544067651
88,0.6959253432879084
89,0.7009427073262114
90,0.7066839933037935
91,0.7134379758784024
92,0.7208426422284565
93,0.7279450198695943
94,0.7336549158541132
95,0.7373081280513439
96,0.7389594900569658
97,0.7391924601143879
98,0.738582642923456
99,0.7372377049791028
100,0.7348037140191583
101,0.7309539853864095
102,0.7259400567500363
103,0.7206700318771843
104,0.7161382029306496
105,0.7126002596699565
106,0.7091796545818781
107,0.704306791740617
108,0.6967272936702239
109,0.6863236610164594
110,0.6741183661614987
111,0.6614872616093914
112,0.6492525324309334
113,0.6373883202571987
114,0.6255046051446672
115,0.6135818904213586
116,0.6022292209586302
117,0.5922043544464783
118,0.5836373890586128
119,0.5756951561161479
120,0.5670430627291982
121,0.55675018384577
122,0.5448859391477021
123,0.5323270372542781
124,0.5199807196582076
125,0.5081164912223064
126,0.4963616994415256
127,0.4843018933721953
128,0.4720966310415677
129,0.4605366980298006
130,0.4504873953234421
131,0.4422041122240842
132,0.43510052303877855
133,0.42814571698268283
134,0.4205445341971108
135,0.41216190799934976
136,0.40341280833393234
137,0.39478847507768144
138,0.38644067042561386
139,0.3781290109390696
140,0.3695046939449852
141,0.3604527129516744
142,0.3512191340381675
143,0.34225375062502367
144,0.3339123349366226
145,0.326239830264664
146,0.3189796813738183
147,0.3118020263984426
148,0.30460526621931183
149,0.29768615122319264
150,0.29162964458541013
151,0.28693583232874353
152,0.2835976789313342
153,0.28092987207384845
154,0.27782102424067623
155,0.27328921155630803
156,0.26697640582180615
157,0.2592378413740857
158,0.2507840494584478
159,0.24218028473869302
160,0.2335997434282267
161,0.22497541017197578
162,0.2163268965629216
163,0.20789730782303859
164,0.19995505861840707
165,0.19247904019051643
166,0.18508490865773575
167,0.17731316826938417
168,0.169017160759562
169,0.16045916780351524
170,0.1520053596257108
171,0.14373854896319727
172,0.13543230234379308
173,0.12697849416598866
174,0.11885152045631323
175,0.11205555497244912
176,0.09704847262409821
177,0.08259364990922918
178,0.06833320904981291
179,0.05426831942215196
