Sample_no,ICP
0,0.014340742024698388
1,0.015228824099483236
2,0.0159307929282839
3,0.01659243169347224
4,0.01659243169347224
5,0.015444512617334214
6,0.01751118163732964
7,0.021253245061344857
8,0.03275714966836653
9,0.05124692811598005
10,0.07622063460095665
11,0.10800188562286453
12,0.14397981326516987
13,0.18665353530061257
14,0.22940096238796562
15,0.2725514306366244
16,0.31822400704080245
17,0.3581081424157662
18,0.39256603497703524
19,0.4199712068581887
20,0.4407710355326321
21,0.45724916414940275
22,0.4690482356036003
23,0.4802340453632411
24,0.48894066751338705
25,0.49556360658407
26,0.5034378004713889
27,0.5130719606755786
28,0.5230696345723675
29,0.5333770553486924
30,0.5480681719145988
31,0.5635552231813173
32,0.5789651389488971
33,0.5968805040229095
34,0.6161793346257652
35,0.6363779620164527
36,0.6544746652996399
37,0.6735311307436115
38,0.693836940772311
39,0.7116776755653569
40,0.7293110090408012
41,0.7464920121916092
42,0.7609925940543196
43,0.7708827140081529
44,0.7788480104651088
45,0.7866594438069889
46,0.7933971496412463
47,0.7988576115925076
48,0.8014694802884645
49,0.8039600035472915
50,0.805671772933098
51,0.8094793734368595
52,0.8174720093719093
53,0.8245669993493365
54,0.8340177447644217
55,0.8434900194385335
56,0.8541213202547535
57,0.8695918395640859
58,0.8846462563176094
59,0.9006085931452478
60,0.9136059878296732
61,0.9245539638013754
62,0.9372167296469001
63,0.9478376241168672
64,0.960417654937934
65,0.9714744049362128
66,0.9782765415356035
67,0.9840323876584707
68,0.9874518856097944
69,0.9911386447404058
70,0.9933284695914112
71,0.9940190865714674
72,0.9949921403457462
73,0.9936059167645027
74,0.9926726583440896
75,0.9912770601498156
76,0.9877478685434399
77,0.9847755368046641
78,0.9798116933754344
79,0.9724636379853467
80,0.9648021851617519
81,0.95697010942922
82,0.9493513113165819
83,0.9392875084798796
84,0.9296681889463038
85,0.9227623153960405
86,0.9134904973489898
87,0.9056138472608289
88,0.899566023181048
89,0.8918383377229944
90,0.8842571564481522
91,0.8751124438325144
92,0.8672715861657027
93,0.8594760021078791
94,0.8484061744228955
95,0.8380067496606884
96,0.8278284398679511
97,0.8188531275914125
98,0.810055549201046
99,0.7994375814796336
100,0.78833115559411
101,0.7765402665187431
102,0.7652259693945593
103,0.7539351653300661
104,0.7439266311389985
105,0.7330105314795324
106,0.7202667941351326
107,0.709343334101285
108,0.6982079214161298
109,0.6891747569217027
110,0.6802591469818098
111,0.6700017758976144
112,0.6620905523637871
113,0.6520488459629913
114,0.6410513575132921
115,0.6310998487701669
116,0.6233331083595941
117,0.617196904686003
118,0.6089350964296344
119,0.6024824240443967
120,0.5950102777829145
121,0.5854069645592037
122,0.5782583106408146
123,0.5730087159109001
124,0.5674927438848504
125,0.5578818498202467
126,0.5489055440694585
127,0.540134618959846
128,0.528101535747673
129,0.5188575363020999
130,0.5101265850176997
131,0.4999582561711808
132,0.48771661836488767
133,0.4739435372068085
134,0.462245157403889
135,0.44865647080856624
136,0.4360482627702947
137,0.42636829022587763
138,0.4161249641405326
139,0.40735672415606444
140,0.3982768890492014
141,0.39062251087841743
142,0.38499191196717764
143,0.3761583225534061
144,0.3677464952798785
145,0.36027341681483405
146,0.35061296108413637
147,0.34088027152148853
148,0.33007386884780193
149,0.31953931697472715
150,0.3100869780515271
151,0.30061323566554415
152,0.2942617312603758
153,0.2875212515280149
154,0.2797190636841538
155,0.27459291739022684
156,0.26886878148675164
157,0.2618932323192027
158,0.25274864468242386
159,0.24239503477553423
160,0.23318248306061484
161,0.22223838880652297
162,0.21161085562203402
163,0.20227112716197637
164,0.19218623057220308
165,0.1810909314516626
166,0.1697727781336105
167,0.16188154470328517
168,0.1541276948712663
169,0.14357993904275207
170,0.13482820710054141
171,0.12588854067623403
172,0.11413507928791636
173,0.10252512560059976
174,0.09148438100350359
175,0.08119996856964382
176,0.06752759398364934
177,0.0546322046980625
178,0.043603956322780156
179,0.032545372631739414
