Sample_no,ICP
0,0.0170526789198699
1,0.022017921707144554
2,0.02545969826594189
3,0.02713227149033054
4,0.028916473379383568
5,0.02275763762136066
6,0.01800250242026226
7,0.018641995040323774
8,0.025023527706330276
9,0.03363157939151444
10,0.043578485428229466
11,0.0573986124404086
12,0.07618949164986902
13,0.09998394042756364
14,0.1309401910660593
15,0.17024559361321343
16,0.21428237396539296
17,0.2585776544790149
18,0.3024462236785353
19,0.3466202274320833
20,0.3905515169929801
21,0.4342550192303365
22,0.4781947725136713
23,0.5201097278695173
24,0.5562602053480188
25,0.5857650495574472
26,0.6100470955600551
27,0.6297349381451323
28,0.6455888286702739
29,0.6596883929586216
30,0.6724697669343354
31,0.6815295070673139
32,0.6855159228688396
33,0.6861923808057308
34,0.6859346931006078
35,0.6863823855600062
36,0.6890510929815601
37,0.6940805237424428
38,0.6996082868457396
39,0.7047092579939445
40,0.710747130054767
41,0.7186934454081073
42,0.7285939251858036
43,0.7419099551073854
44,0.759928381793991
45,0.7802069723425397
46,0.799114162231874
47,0.816543427402883
48,0.8340156448994774
49,0.8510982120973372
50,0.8678380146731415
51,0.8865512488212404
52,0.9070471208447711
53,0.924733253627642
54,0.9369448078978105
55,0.9461894554120166
56,0.9548085903907558
57,0.9619365672707545
58,0.9671000762595301
59,0.9710040890655848
60,0.9720963972008176
61,0.9678854772810125
62,0.9595342445114537
63,0.9504175278641711
64,0.9414959698135439
65,0.9323109103511775
66,0.9241138870464526
67,0.9179972151565482
68,0.9124820463404327
69,0.9060513281953037
70,0.8994771842058101
71,0.8939547021131159
72,0.8900152075890109
73,0.8888753860846359
74,0.8911443667689514
75,0.8940001427205703
76,0.8935076904855299
77,0.8899066983024815
78,0.887300386285507
79,0.8882593166452732
80,0.8915352402404559
81,0.894696601183764
82,0.8964601878950006
83,0.8964778085358358
84,0.8947557653337539
85,0.8917583552566523
86,0.8883074750608353
87,0.8850172417592255
88,0.8818671027927796
89,0.8782699712383096
90,0.8733129121436903
91,0.8657922556148191
92,0.8547709957046954
93,0.8412616720822972
94,0.8287596613495921
95,0.8201044488832838
96,0.8137691521811744
97,0.8052355720370566
98,0.7922238632658117
99,0.7768552125652243
100,0.7628360730041885
101,0.752270256160969
102,0.7449019077541374
103,0.7387233114500147
104,0.7314007535777407
105,0.7222054123497786
106,0.7124294117100797
107,0.7037144619356064
108,0.6966368798351439
109,0.6907385018784069
110,0.6849346894763175
111,0.6780265012033271
112,0.6694346009752153
113,0.6591544264451078
114,0.6472496311542981
115,0.6344367892908697
116,0.6224753030208232
117,0.612393780393795
118,0.6032357115059739
119,0.5939851971244455
120,0.5850141744623718
121,0.5762493017625414
122,0.5666339670474811
123,0.557046386677031
124,0.5504077935604137
125,0.5470568023454327
126,0.5434400788604635
127,0.5368825805695618
128,0.5282191548525514
129,0.5189660059780363
130,0.5096521602965272
131,0.5012677653487017
132,0.49460060876197864
133,0.4880649364409638
134,0.4792852147422189
135,0.4682069585674383
136,0.4562527766591672
137,0.44402896512879214
138,0.43206037822017895
139,0.4216899802346217
140,0.41315287969625525
141,0.4045385759814704
142,0.39408233154082883
143,0.38218425880839335
144,0.37075707038302935
145,0.36155974949226377
146,0.35475389615801184
147,0.34848912980103874
148,0.3406924635902638
149,0.33097024715353834
150,0.31968496585137673
151,0.30690792313631604
152,0.2941517433287358
153,0.2843961907424288
154,0.2779026908565869
155,0.2711369537745643
156,0.2619972540044694
157,0.25225228867912886
158,0.24328702016189774
159,0.23426269815989054
160,0.22555889139415575
161,0.21868006387257227
162,0.2122784499690731
163,0.20363542366521856
164,0.19352419693232226
165,0.18443828490051867
166,0.17592321014619164
167,0.1667540171004902
168,0.15869902159244464
169,0.15321900389034368
170,0.1479703395529308
171,0.14052015243133367
172,0.1316003791231287
173,0.12238838702270537
174,0.11318704641468076
175,0.10537609783749537
176,0.09155433659721517
177,0.07819933053871012
178,0.06408292184080715
179,0.049767335679738636
