Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,wavelet,5.508,0.04382712341421017,5.508222420590792,3.7442133005389793,1.32,250.0,250.0
Class1,P2,wavelet,18.264926372155287,0.07470467363684295,18.265156940718683,2.5382281380598535,2.424,250.0,249.0
Class1,P3,wavelet,21.941519047619046,0.13530579675576965,21.9420496652527,2.9240162583907283,3.536,250.0,250.0
Class2,P1,wavelet,9.01255230125523,0.05491566696912017,9.012836239912746,4.89989996845073,1.46,250.0,239.0
Class2,P2,wavelet,12.373333333333333,0.03971042513898531,12.37342662986624,2.360023981689337,2.004,250.0,250.0
Class2,P3,wavelet,21.08452380952381,0.1665797622815157,21.085286678981188,3.3720484103144006,3.264,250.0,250.0
Class3,P1,wavelet,3.3346720214190095,0.04635395704093941,3.3350265328655104,3.0685849140784045,1.236,250.0,249.0
Class3,P2,wavelet,5.643212365591398,0.02263532699884971,5.643280381982674,1.5282387568613656,1.664,250.0,248.0
Class3,P3,wavelet,15.976733333333334,0.099727001075265,15.977165469595388,4.252149745668998,2.64,250.0,250.0
Class4,P1,wavelet,,,,,7.72,50.0,50.0
Class4,P2,wavelet,3.021276595744681,0.007825591657937682,3.0212895728912437,1.9361813773890457,1.28,50.0,47.0
Class4,P3,wavelet,,,,,7.72,50.0,50.0
