Sample_no,ICP,Second_Derivative
0,0.0157803936094964,-0.0006639203544700194
1,0.017141771449409,-0.000638709191034573
2,0.0178518345165693,-0.0004905675714485004
3,0.0179610051378482,-0.0010270399588844003
4,0.0179610051378482,-0.0015538588512793998
5,0.0146720789907498,-0.00027200493274377475
6,0.0118547403540095,0.0013720652324915503
7,0.0102951331126763,0.002387882445620375
8,0.011236736500137,0.003089567297606175
9,0.0154697170170843,0.0032540246848143254
10,0.0229770018366892,0.0032649806639771504
11,0.0336603996607496,0.0033860737177285986
12,0.04777718982915,0.00334794216788065
13,0.0653953771753293,0.0028971121541995527
14,0.0859691464931334,0.002227052484944545
15,0.1087188033067072,0.0016352257808137961
16,0.133069313096895,0.0011742449669243822
17,0.1585831325613403,0.0008373339389794281
18,0.1848664595683541,0.0007010132495510746
19,0.2117967975718911,0.0006334815507436017
20,0.2394676590380175,0.00026691900578184463
21,0.2675443887854163,-0.0003677717518177012
22,0.2951365345308083,-0.0006575294179512678
23,0.3218208929916707,-0.0003543707804875562
24,0.348175292351794,-7.993761246698206e-05
25,0.3746799140759749,-0.0003080651470014212
26,0.4008942997229118,-0.0006579157416978232
27,0.4263066745722734,-0.0007382767462125739
28,0.4509816441272383,-0.0006929997745789424
29,0.4749803280837216,-0.0005790309301152013
30,0.498296989433249,-0.0003369460462050444
31,0.521337857874709,-0.0002978273135943177
32,0.5442645505544396,-0.0005497245849695048
33,0.5665040784113191,-0.0004626543288605012
34,0.5880332133357521,5.968365216446614e-05
35,0.6098196816324872,0.00014415379243160054
36,0.6320406107257225,-0.00035786078500008034
37,0.6537119000233818,-0.0005359191662803187
38,0.6746165649756926,-0.0002363256972585659
39,0.695460441749155,-0.0001302269596668293
40,0.7162472164366284,-0.0001486742291315346
41,0.7366880756362609,1.5652173054520047e-05
42,0.757283170981038,-0.0002264294457849092
43,0.7779783182155849,-0.001051314773595352
44,0.7974134077423081,-0.00140161241935724
45,0.8150633017005275,-0.0009529522490022146
46,0.8319371948261491,-0.0007533568167059357
47,0.8483364761894613,-0.0010909552976383352
48,0.8634475546431665,-0.0011459427930806398
49,0.8772458294878417,-0.0008449793924178162
50,0.8903741432878612,-0.0007314463949329442
51,0.9027752652165508,-0.0006246933341626792
52,0.9143749463528242,-0.0002941007548893093
53,0.9258059276086092,-0.00023171668555127534
54,0.93719934639823,-0.0005532416556604802
55,0.9479097232584626,-0.0007215341421043797
56,0.9578107798209938,-0.0007549927144821222
57,0.9671273823398984,-0.0010707604429203987
58,0.9754022423858292,-0.0015091145885971213
59,0.9820619996496526,-0.0018497588793700837
60,0.986957246596276,-0.0022578725153694357
61,0.9895975814419264,-0.002464073407102474
62,0.9894807607452452,-0.0020310492910872724
63,0.9872768696057904,-0.0015241499354742005
64,0.9838800777298652,-0.0016813176304998068
65,0.9788595580277576,-0.0019506423556638897
66,0.971554124192486,-0.001493135360993908
67,0.9626396770270692,-0.0006560562856970098
68,0.9532556292111312,-0.00017613799815233144
69,0.9437955708835928,-0.00010728371019980143
70,0.934252582237167,-0.00022936573383930403
71,0.9245223298993172,-0.0003417818160897923
72,0.9143320723278456,-0.00011720949280311088
73,0.9038819616506824,0.000339055341698008
74,0.8939427244473118,0.00035427111301444825
75,0.8845978147688396,-0.00016037974063642935
76,0.8749704610188358,-0.0004187780575667377
77,0.8646721489244511,-7.622064960460806e-05
78,0.8543230853600928,0.0003024381268405263
79,0.8444416004816442,0.0002733887706603544
80,0.834885462208712,-3.031834973396541e-05
81,0.8253046071214787,-0.0003781975116014802
82,0.8153265656583952,-0.0005330112725409064
83,0.8046548237149073,-0.00019567153447316854
84,0.7936356240179149,0.00046303499687133653
85,0.7832223541704432,0.0006948031489900641
86,0.7737968223649199,0.00020001720891016372
87,0.7645690972219393,-0.00028114266790096876
88,0.7547580895475655,-4.574652702524218e-05
89,0.7447912696018316,0.00047892721331718735
90,0.7355363706221102,0.0005117591570755198
91,0.7269291508349927,0.00016556021161523438
92,0.718361688324957,-6.845307216402086e-05
93,0.7097292729146146,-0.00033181552523040003
94,0.7009131937391476,-0.0007221685333814454
95,0.691202132893315,-0.0005970851188492887
96,0.6805760250198125,0.00014893033127497124
97,0.6702866523966182,0.0004132206256869386
98,0.6608345776255773,-0.0002299668120654963
99,0.6510240544026692,-0.0006372552315521418
100,0.6401732629830801,-0.00020496274480766297
101,0.6292124354825116,0.0001460997394366892
102,0.6186920973613522,-4.756375597400608e-05
103,0.6079852155201008,-6.151964065997939e-05
104,0.5970206767157283,0.00024017034549708716
105,0.58651191699505,0.00014229155802900073
106,0.5763099374520928,-0.00027129688479152203
107,0.5656077847021153,-0.0002503145185627498
108,0.5545140106492912,9.366608209404603e-05
109,0.5437023943349295,0.00010066916159237604
110,0.5330927481748657,-0.0001336071971804187
111,0.5221996806141133,-6.032645640971501e-05
112,0.5111370569117186,0.0003265798116236923
113,0.5004556610676582,0.0006122149920664149
114,0.4904876848950663,0.0006092493495267887
115,0.4811605014894687,0.0005578671997615858
116,0.4722753102765211,0.0008319397137757228
117,0.4640968107103256,0.0013326121366192545
118,0.4573906945130788,0.0014218836767488224
119,0.4523635684776595,0.0008845345213461392
120,0.4481936134566318,0.00030768203875820854
121,0.444168464330378,-6.392627677903606e-07
122,0.4402272605552176,-0.0004007237761446125
123,0.4359708031320253,-0.0008443126154266817
124,0.430658012549225,-0.0008761114972869605
125,0.4243958914719659,-0.0008354493768447657
126,0.4175843185540845,-0.0012755535999594142
127,0.4094791823045274,-0.0014693624014377599
128,0.3994084101591064,-0.0005773070680990672
129,0.3886850235313379,0.00039138494617887987
130,0.378923273491732,0.00010194056142927288
131,0.3694564045428639,-0.0006465221399194754
132,0.3588458990700747,-0.000377004688958571
133,0.347641696994712,0.00044540849754820533
134,0.3372605058925831,0.0005607522162993928
135,0.3276086234367529,0.0001676265302846952
136,0.3179181215802891,-2.5648457020271964e-05
137,0.3082460559999326,-0.0002693562146550005
138,0.298473143439914,-0.0006251748993751499
139,0.2878060637044923,-0.0003265058116793951
140,0.2765274657020383,0.0005066620081599221
141,0.2660600481623344,0.0007071763416220886
142,0.2566084359968023,0.0002824454284396094
143,0.2471427379866649,0.0003891344088902335
144,0.2378191880053247,0.0009699258073978673
145,0.2297819654465563,0.000980061771909825
146,0.2229096432434386,0.0005873608765716298
147,0.216341439994087,0.0005907868129467961
148,0.210349541987839,0.0005368275025322486
149,0.2052640617934049,-0.00019703937919327008
150,0.1999367507423684,-0.0008135082323131801
151,0.1933985260759497,-0.0006335780597825774
152,0.1862699265676451,-0.00040905607479369693
153,0.1789986781193642,-0.0005576191796353991
154,0.170966878093747,-0.0003048691778946011
155,0.1623683534442371,0.0004098067110304207
156,0.1544443529082705,0.0006253453852936783
157,0.1473772556132317,0.0003661043358026278
158,0.1404232092639687,0.00048141615225044676
159,0.1338505751254368,0.0007454018291467752
160,0.1283277302286687,0.0004876756258723018
161,0.123305501954229,0.0002128884515962999
162,0.1181829536968579,0.0004556791535569489
163,0.1136119825894064,0.00047614374792444986
164,0.1098608937792749,-0.00012154917412354749
165,0.1058230382162816,-0.0003509299877225737
166,0.1010526371651977,0.00020209288223037303
167,0.0966303738922665,0.0004904797092020498
168,0.093052752080042,-2.564573339625814e-06
169,0.0893996284050596,-0.0004902670467345008
170,0.0850426087015278,-0.0005359501100046481
171,0.0802078147309147,-0.0005216876413161008
172,0.074888664882995,-0.000479255361249601
173,0.0689292504915054,-0.00014042733485902445
174,0.0628176996194638,-0.0007217735210601518
175,0.05708897691266,-0.0016796086501548752
176,0.047859640271692,-0.0007255340122269225
177,0.0385302687331951,0.0007512303605002255
178,0.0299994448750125,0.001330532654254474
179,0.0229764819957311,0.0016851893035479248
