Sample_no,ICP
0,0.0031462127675305537
1,0.003222120746360602
2,0.0038031981712629195
3,0.005393663682259688
4,0.008369439928906666
5,0.011646857173588907
6,0.017615267670342633
7,0.026770320335190455
8,0.0389952458122376
9,0.05418014949385528
10,0.07209313510198771
11,0.09209162756119425
12,0.1134811232259018
13,0.13567799089285743
14,0.15803400850764235
15,0.179998765739802
16,0.2012559422444856
17,0.22153469162003392
18,0.24066850180685864
19,0.25879494858026336
20,0.27620132497681477
21,0.2931702962052605
22,0.31003703012273715
23,0.3270881799016496
24,0.34446040858118426
25,0.36229200801991984
26,0.38074591576661415
27,0.3998509240944989
28,0.4195427472655842
29,0.4397568797795819
30,0.4603680990400663
31,0.4812356498208303
32,0.5023093937662086
33,0.523539651639713
34,0.544814357600325
35,0.5660689025202381
36,0.5873039947674575
37,0.6085223323684082
38,0.629756399948127
39,0.6510553070765184
40,0.6724142691902977
41,0.6938095611841275
42,0.7152329486674099
43,0.7366418177004131
44,0.757970042846439
45,0.7791516079845243
46,0.8000679347173583
47,0.8205682680859122
48,0.8405356646338084
49,0.8598447446350215
50,0.8783548592545517
51,0.8959812846973473
52,0.9126296178896411
53,0.928115558001798
54,0.9422719767256202
55,0.9549903161593751
56,0.9661013723930305
57,0.9753860281632198
58,0.9826490934979246
59,0.9876383871899894
60,0.990043055473934
61,0.9896788492255186
62,0.9865587255850401
63,0.9808368234747192
64,0.9728209310389915
65,0.9629487388068473
66,0.9517012370013935
67,0.9396338728826825
68,0.927412802952059
69,0.9156723720487576
70,0.9048495899708466
71,0.8951220628541755
72,0.8863984495368357
73,0.8784035545451142
74,0.8708203689621139
75,0.8633205344119363
76,0.8555400507381105
77,0.8471315357574879
78,0.8378219304755402
79,0.8274606698538033
80,0.8160949328302062
81,0.8039346154440071
82,0.791213422752253
83,0.7781580409555828
84,0.7650073556946408
85,0.7519370332538208
86,0.7390506181402341
87,0.7264735214074365
88,0.7143191760787161
89,0.7025877477133315
90,0.6912113959500719
91,0.6801279537174078
92,0.6692637809339816
93,0.6585497386219565
94,0.6479590453708644
95,0.6374635271519967
96,0.6270039017847007
97,0.6165389928247839
98,0.6060744913127467
99,0.5956457356048052
100,0.5852955378388149
101,0.5750540888173717
102,0.564946099819777
103,0.5550000772496679
104,0.5452152304770729
105,0.5355701505019561
106,0.526085432735553
107,0.5167981270788887
108,0.5076994309728594
109,0.49877677315303204
110,0.4900355455269068
111,0.4814372519942754
112,0.472933924102559
113,0.46454302279081283
114,0.45628136679096376
115,0.4481135581010864
116,0.44001941878134154
117,0.4319839935078242
118,0.4239433182755083
119,0.4158620127227446
120,0.407779729843749
121,0.3997187600558588
122,0.39166277038850117
123,0.383611686510373
124,0.37555603486475697
125,0.36747153167683744
126,0.35938286102251144
127,0.35133848816608804
128,0.3433454061792133
129,0.3353944582935118
130,0.3274808175856458
131,0.3195854385748771
132,0.31170039774351155
133,0.30383633731726106
134,0.29599268916099924
135,0.2881802431197608
136,0.28042321221281696
137,0.2727048141394513
138,0.26500030827985466
139,0.25733560642756154
140,0.24973266927948376
141,0.2421894828308081
142,0.2347321547652304
143,0.2273632808824593
144,0.22002674190406962
145,0.21271592757619343
146,0.2054774544334568
147,0.19830352816895686
148,0.19118367632925357
149,0.18416723966134163
150,0.17726050481067615
151,0.17042591697766077
152,0.16369344110191905
153,0.157105829573634
154,0.15064857348448984
155,0.14432442176331137
156,0.13814166694892638
157,0.13205346150158873
158,0.12603820843534924
159,0.12011610515040966
160,0.11426408848149508
161,0.108466636986571
162,0.10274045643759952
163,0.09703714304446806
164,0.09132456403722633
165,0.08567906840447759
166,0.080117289872341
167,0.07459202792790257
168,0.0691713811615503
169,0.06387570433984445
170,0.05857426534587949
171,0.05329480564530596
172,0.048119520400735465
173,0.04283329951543926
174,0.037421060242971704
175,0.032435714865227866
176,0.026566091186001492
177,0.0212055219674527
178,0.01636517246481165
179,0.012163627678470635
