Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,Reference_Peaks,Detected_Peaks,%_Signals_with_Peak,Method
Class1,P1,Class1_it2_example_0001,,,,,,,1,0,39,[],0.736,curvature
Class1,P1,Class1_it2_example_0002,,,,,,,1,0,40,[],0.736,curvature
Class1,P1,Class1_it2_example_0003,,,,,,,1,0,40,[],0.736,curvature
Class1,P1,Class1_it2_example_0004,,,,,,,1,0,42,[],0.736,curvature
Class1,P1,Class1_it2_example_0005,,,,,,,1,0,39,[],0.736,curvature
Class1,P1,Class1_it2_example_0006,,,,,,,1,0,41,[],0.736,curvature
Class1,P1,Class1_it2_example_0007,,,,,,,1,0,42,[],0.736,curvature
Class1,P1,Class1_it2_example_0008,,,,,,,1,0,38,[],0.736,curvature
Class1,P1,Class1_it2_example_0009,,,,,,,1,0,38,[],0.736,curvature
Class1,P1,Class1_it2_example_0010,,,,,,,1,0,41,[],0.736,curvature
Class1,P1,Class1_it2_example_0011,8.0,0.02854370463958622,8.0000509212801,8.0000509212801,0.0,1.0,1,1,35,[43],0.736,curvature
Class1,P1,Class1_it2_example_0012,,,,,,,1,0,36,[],0.736,curvature
Class1,P1,Class1_it2_example_0013,6.0,0.05347382927271327,6.000238282803199,6.000238282803199,0.0,1.0,1,1,36,[30],0.736,curvature
Class1,P1,Class1_it2_example_0014,4.333333333333333,0.019657098863984035,4.333382242726164,1.0000001554645124,1.0,2.0,0,3,41,"[36, 42, 48]",0.736,curvature
Class1,P1,Class1_it2_example_0015,,,,,,,1,0,23,[],0.736,curvature
Class1,P1,Class1_it2_example_0016,1.0,0.0001937175562332083,1.0000000187632456,1.0000000187632456,1.0,0.0,0,1,29,[28],0.736,curvature
Class1,P1,Class1_it2_example_0017,3.5,0.025174359200844543,3.500092941821305,1.0000093292138696,1.0,1.0,0,2,27,"[26, 33]",0.736,curvature
Class1,P1,Class1_it2_example_0018,3.5,0.041998559429188564,3.5002539992612194,3.0002630156102486,1.0,1.0,0,2,28,"[25, 32]",0.736,curvature
Class1,P1,Class1_it2_example_0019,2.5,0.022043186874005694,2.500097178528779,0.0,1.0,1.0,0,2,28,"[28, 33]",0.736,curvature
Class1,P1,Class1_it2_example_0020,3.0,0.011715371082115789,3.0000248554557305,2.0000051987185987,1.0,1.0,0,2,37,"[33, 39]",0.736,curvature
Class1,P1,Class1_it2_example_0021,2.5,0.012099163889505715,2.5000292777819273,0.0,1.0,1.0,0,2,37,"[37, 42]",0.736,curvature
Class1,P1,Class1_it2_example_0022,4.5,0.04331698928701072,4.500208946745348,4.000205446036351,0.0,2.0,1,2,41,"[37, 46]",0.736,curvature
Class1,P1,Class1_it2_example_0023,4.666666666666667,0.019581085937990572,4.666713312006073,1.000000064499273,1.0,2.0,0,3,45,"[38, 44, 51]",0.736,curvature
Class1,P1,Class1_it2_example_0024,3.0,0.015682070669637893,3.0000434218772014,2.0000117356871203,1.0,1.0,0,2,46,"[42, 48]",0.736,curvature
Class1,P1,Class1_it2_example_0025,6.0,0.058280173414800185,6.000296537493152,6.000172922408139,0.0,2.0,1,2,43,"[37, 49]",0.736,curvature
Class1,P1,Class1_it2_example_0026,4.0,0.039087360387146775,4.000190973158911,4.000190973158911,0.0,1.0,1,1,41,[37],0.736,curvature
Class1,P1,Class1_it2_example_0027,5.0,0.02848720226823065,5.000085424997591,4.000106542938995,0.0,2.0,1,2,44,"[40, 50]",0.736,curvature
Class1,P1,Class1_it2_example_0028,3.0,0.010159241223834381,3.0000172016477245,3.0000172016477245,1.0,0.0,0,1,45,[48],0.736,curvature
Class1,P1,Class1_it2_example_0029,3.0,0.039416798577503465,3.0002799036395755,1.0000114147536567,1.0,1.0,0,2,58,"[53, 57]",0.736,curvature
Class1,P1,Class1_it2_example_0030,1.0,0.006646601125328777,1.0000220884093107,1.0000220884093107,1.0,0.0,0,1,28,[27],0.736,curvature
Class1,P1,Class1_it2_example_0031,,,,,,,1,0,27,[],0.736,curvature
Class1,P1,Class1_it2_example_0032,3.0,0.017583995672358188,3.000051532374703,0.0,1.0,1.0,0,2,34,"[34, 40]",0.736,curvature
Class1,P1,Class1_it2_example_0033,4.666666666666667,0.03272891927304614,4.666781436401545,0.0,1.0,2.0,0,3,34,"[27, 34, 41]",0.736,curvature
Class1,P1,Class1_it2_example_0034,3.3333333333333335,0.032937114789267606,3.333522112363136,0.0,1.0,2.0,0,3,31,"[26, 31, 36]",0.736,curvature
Class1,P1,Class1_it2_example_0035,3.0,0.01846963448681438,3.0000574220967247,3.0000460558439137,1.0,0.0,0,2,39,"[36, 42]",0.736,curvature
Class1,P1,Class1_it2_example_0036,3.0,0.023061871061657857,3.0000918808402774,1.000009682527763,1.0,1.0,0,2,40,"[39, 45]",0.736,curvature
Class1,P1,Class1_it2_example_0037,3.5,0.019667906902752497,3.50005788846855,3.000074224308812,1.0,1.0,0,2,39,"[36, 43]",0.736,curvature
