Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,wavelet,61.82519365079365,0.4247084077299,61.82724382162057,2.5000669991185425,188.0,1263.0,62.0,5.916,1.0
Class1,P2,wavelet,49.90305079365079,0.2942443718144381,49.90412376431079,4.088176469946852,188.0,1275.0,62.0,5.916,1.0
Class1,P3,wavelet,46.75754285714286,0.2690106577804296,46.75846855434762,3.7240332623479286,149.0,1296.0,101.0,5.916,1.0
Class2,P1,wavelet,61.166642857142854,0.32400609785928963,61.16806944115598,3.0681217777968626,161.0,1337.0,89.0,6.148,1.0
Class2,P2,wavelet,48.94096666666667,0.34083983027749193,48.94242145533522,2.9720187695423097,203.0,1313.0,47.0,6.148,1.0
Class2,P3,wavelet,46.17970952380952,0.2940330706608058,46.18094056031869,4.388066110318369,115.0,1402.0,135.0,6.148,1.0
Class3,P1,wavelet,63.276376479076475,0.2682155304821084,63.27738069023139,1.8881211697201326,211.0,1316.0,39.0,6.308,1.0
Class3,P2,wavelet,47.943484992784995,0.40165866008402007,47.94535897411063,2.064029555849512,214.0,1330.0,36.0,6.308,1.0
Class3,P3,wavelet,44.66531904761905,0.3256691667092431,44.66671961685913,4.768112118529193,68.0,1491.0,182.0,6.308,1.0
Class4,P1,wavelet,,,,,0.0,0.0,0.0,5.72,1.0
Class4,P2,wavelet,51.04035714285715,0.47550507752827964,51.04272240804977,2.260015073227823,39.0,243.0,11.0,5.72,1.0
Class4,P3,wavelet,,,,,0.0,0.0,0.0,5.72,1.0
