Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,hilbert,4.1045454545454545,0.047989307016784194,4.104839135528435,4.091202231879024,29.0,82.0,271,0.37,0.36666666666666664
Class1,P2,hilbert,18.301069703243616,0.06961902818759738,18.30126116960905,10.087078460279104,191.0,301.0,109,1.65,0.92
Class1,P3,hilbert,7.944425675675676,0.028539929735680758,7.944509799525534,1.841233997043323,267.0,209.0,33,1.6233333333333333,0.9866666666666667
Class2,P1,hilbert,10.167632850241546,0.06517383355542816,10.168065150806122,7.312156765502126,22.0,363.0,278,1.2833333333333334,0.92
Class2,P2,hilbert,5.910673234811166,0.016106011938895312,5.910708320931907,1.4758706662586114,273.0,163.0,27,1.4733333333333334,0.9666666666666667
Class2,P3,hilbert,7.531126596980256,0.0502801539462588,7.5313437145471935,3.5785150795631773,258.0,161.0,42,1.43,0.9566666666666667
Class3,P1,hilbert,3.640562248995984,0.05188101061316362,3.640966444664212,3.5827345516949265,100.0,154.0,200,0.86,0.83
Class3,P2,hilbert,5.953333333333333,0.017854546620328236,5.95337548332073,1.893348485535524,289.0,167.0,11,1.53,1.0
Class3,P3,hilbert,10.402380952380952,0.04097965508945425,10.40249807105206,1.5457839583576962,281.0,270.0,19,1.8533333333333333,0.9833333333333333
Class4,P1,hilbert,,,,,0.0,0.0,100,0.0,0.0
Class4,P2,hilbert,2.391156462585034,0.004906471417689412,2.3911626843415217,2.0306178913768624,87.0,21.0,13,1.08,0.98
Class4,P3,hilbert,,,,,0.0,0.0,100,0.0,0.0
