Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave,2.9076923076923076,0.01944560534164118,2.907765899646342,2.907765899646342,87.0,43.0,213,0.43333333333333335,0.43333333333333335
Class1,P2,concave,17.733333333333334,0.06182258769070034,17.73351405778111,16.723948497203544,32.0,80.0,268,0.37333333333333335,0.35
Class1,P3,concave,4.2322097378277155,0.01404981648030936,4.232248565884911,1.846454160680764,239.0,64.0,61,1.01,0.89
Class2,P1,concave,6.0271739130434785,0.04079508975320011,6.027389026185849,6.00565014552572,34.0,151.0,266,0.6166666666666667,0.6133333333333333
Class2,P2,concave,10.375,0.020843173384653045,10.37503449996028,7.6634898267604035,109.0,148.0,191,0.8566666666666667,0.6933333333333334
Class2,P3,concave,9.932432432432432,0.06014831020649377,9.932661889174273,7.616417326345155,136.0,76.0,164,0.7066666666666667,0.6166666666666667
Class3,P1,concave,4.6521739130434785,0.04330458498549875,4.6524031341013865,4.6524031341013865,4.0,19.0,296,0.07666666666666666,0.07666666666666666
Class3,P2,concave,5.482300884955753,0.017332565620916427,5.482342976187085,5.446945297401682,132.0,95.0,168,0.7566666666666667,0.7533333333333333
Class3,P3,concave,14.843103448275862,0.06858682995898095,14.843307167076997,12.624333613628412,107.0,238.0,193,1.15,0.9666666666666667
Class4,P1,concave,,,,,0.0,0.0,100,0.0,0.0
Class4,P2,concave,1.6046511627906976,0.0020552173682192336,1.6046529501927924,1.6046529501927924,38.0,5.0,62,0.43,0.43
Class4,P3,concave,,,,,0.0,0.0,100,0.0,0.0
