Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,Reference_Peaks,Detected_Peaks,%_Signals_with_Peak,Method
Class1,P1,Class1_example_0001,2.0,0.016984670315654427,2.0000721184561647,2.0000721184561647,1.0,0.0,0.0,1,31,[29],1.0,wavelet
Class1,P1,Class1_example_0002,1.5,0.012124226063406407,1.500051174019876,1.0000160965009615,1.0,0.0,0.0,2,31,"[29, 30]",1.0,wavelet
Class1,P1,Class1_example_0003,2.0,0.009402848940436415,2.0000221032699104,2.0000221032699104,1.0,0.0,0.0,1,33,[31],1.0,wavelet
Class1,P1,Class1_example_0004,2.0,0.008085813407174403,2.000016345027824,2.000016345027824,1.0,0.0,0.0,1,38,[36],1.0,wavelet
Class1,P1,Class1_example_0005,3.0,0.023935252796530748,3.000095481201629,3.000095481201629,1.0,0.0,0.0,1,38,[35],1.0,wavelet
Class1,P1,Class1_example_0006,1.0,0.0022103358638303483,1.000002442789332,1.000002442789332,1.0,0.0,0.0,1,25,[24],1.0,wavelet
Class1,P1,Class1_example_0007,2.0,0.01746419617261541,2.000076248083546,2.000076248083546,1.0,0.0,0.0,1,31,[29],1.0,wavelet
Class1,P1,Class1_example_0008,3.5,0.02989444546099357,3.5001298278301833,3.0000790121442926,1.0,1.0,0.0,2,31,"[27, 28]",1.0,wavelet
Class1,P1,Class1_example_0009,2.5,0.014636398883366597,2.5000461493008856,2.0000149233294597,1.0,0.0,0.0,2,37,"[34, 35]",1.0,wavelet
Class1,P1,Class1_example_0010,1.0,0.0007576105622616458,1.000000286986841,1.000000286986841,1.0,0.0,0.0,1,29,[28],1.0,wavelet
Class1,P1,Class1_example_0011,0.5,0.004813721041678043,0.5000231713733545,0.0,1.0,0.0,0.0,2,28,"[27, 28]",1.0,wavelet
Class1,P1,Class1_example_0012,1.0,0.00279943056491172,1.000003918398067,1.000003918398067,1.0,0.0,0.0,1,29,[28],1.0,wavelet
