Sample_no,ICP,Second_Derivative
0,0.0130748770565903,-0.0005987868142688486
1,0.0135008744904104,-0.000253208053371349
2,0.0135008744904104,0.00030910130878292544
3,0.0137660345783853,8.214931145095021e-05
4,0.0151632771593622,0.00020925203268237508
5,0.014359791912164,0.0029498679462548996
6,0.0176626879590435,0.00550819603216165
7,0.0267530210309623,0.006346625543947547
8,0.0421948828873714,0.006962755182744898
9,0.0645327523255508,0.007542483684289829
10,0.0945780985466789,0.00764252781104845
11,0.1324824183572986,0.007005326029005946
12,0.1775314254501802,0.005688359172950928
13,0.2284533885050702,0.0037310511135114563
14,0.2832381890454852,0.001407891404617792
15,0.3393485631068876,-0.0007678764658107518
16,0.3945765182592614,-0.002635577731319616
17,0.447172231845462,-0.00433977508045362
18,0.4953725365477591,-0.005760511593080012
19,0.5376368002622219,-0.006646753368922023
20,0.5731265084639368,-0.006997226222718186
21,0.6015143552032938,-0.0068128818728469265
22,0.6228915754892417,-0.005992160267267899
23,0.6381403826529779,-0.004768369706746517
24,0.648688001445475,-0.0036335304041280603
25,0.655692931275676,-0.002721018373304074
26,0.6599503057851961,-0.0018318392255877725
27,0.6623614064051577,-0.0009509200716394384
28,0.6638852532225661,-0.00022053719802775373
29,0.6652262012480817,0.0003580010719974047
30,0.6669380518678251,0.0008026564525782653
31,0.6695230003789954,0.001030282690146156
32,0.6732014763233971,0.0011003200757889742
33,0.6779409302704936,0.0012466232098358176
34,0.683866181082125,0.0015186922293274063
35,0.6913453530013352,0.001696974521111505
36,0.7006056547581626,0.001651628413263384
37,0.7115376738166227,0.0015228781073390874
38,0.7239516420872537,0.0014771850704384526
39,0.7378215070612666,0.0015003128704101643
40,0.7532063696980986,0.0014988269849086355
41,0.7701065917875511,0.0014144936119641904
42,0.7884564052485781,0.0011758510661756816
43,0.8080496509616925,0.0007487755513928829
44,0.8284098450637603,0.00029024157004231554
45,0.8489878123414053,-3.4549412278317426e-06
46,0.8695242511591117,-0.00022612667090168848
47,0.8899121539562068,-0.0006350329523754916
48,0.9097341505708564,-0.0012329421332131774
49,0.9282963637615064,-0.001819682534250383
50,0.9450122814497484,-0.00233242951261034
51,0.9594018434298044,-0.002771593905086106
52,0.970960694278199,-0.003005995669393885
53,0.979420947477758,-0.002994812457977697
54,0.984885124429074,-0.0029200436419727915
55,0.9874608016938008,-0.002842397558354859
56,0.987129380012058,-0.0025704268843826095
57,0.9841310656764242,-0.002020192413159483
58,0.9790919280575114,-0.0013322065197932387
59,0.9727205600064096,-0.0005899660318141597
60,0.965725650023792,0.00021613352635097005
