Sample_no,ICP,Second_Derivative
0,0.0140132530297302,-0.0006479711951174996
1,0.0145214887420071,-0.00036850022943630016
2,0.0145214887420071,6.231511198040007e-05
3,0.0145721949610926,-0.0003663854200568247
4,0.0152789849022056,-0.0004800580587790001
5,0.0131573594999508,0.0019603464402236748
6,0.0141162488272881,0.004301734073603625
7,0.0195839097997037,0.0051315717151855
8,0.0301604490467851,0.005852320797083227
9,0.0465367469601986,0.0065412068843563
10,0.069613932454615,0.006758582747713123
11,0.0996544116581187,0.006278547181704978
12,0.1361017468532974,0.005219763109198923
13,0.1778862650828587,0.0037314185165708905
14,0.2234686136887755,0.002014236638412381
15,0.2710437925738823,0.0002773556145343886
16,0.3188924270779031,-0.0014663529958381036
17,0.3653107425230434,-0.003254010061172402
18,0.4084508284836783,-0.004910207174880651
19,0.4465616522275149,-0.006123351258001203
20,0.4783684011899309,-0.006677275450448356
21,0.5033191568999816,-0.006609848019841061
22,0.5215768720943901,-0.006191270116906164
23,0.5336372694930841,-0.00562212764032427
24,0.5400202625312246,-0.004839127763388407
25,0.5414668715248895,-0.0037798457810130914
26,0.5391071419145055,-0.0026001777918193414
27,0.5341770904326425,-0.0014754541519206021
28,0.527793310130509,-0.00046810873376768036
29,0.5209854927327131,0.0003662617933438139
30,0.5146070434114418,0.0010108264267099099
31,0.509258942206159,0.0015388656082554741
32,0.5054640823992143,0.0019497748865652809
33,0.5036878541126267,0.0021607800050665593
34,0.5041202209332478,0.0022425750910293196
35,0.5067598860393607,0.0023859290501193064
36,0.5117466598313987,0.0026239267530468458
37,0.519375634166572,0.002826166274921993
38,0.5298688057417369,0.0028945068370856697
39,0.5432960473934711,0.002808024022459138
40,0.5595689790004178,0.002623404765168924
41,0.5784485567102069,0.002495559797481256
42,0.5997627713197744,0.00248933242680599
43,0.6235833052168677,0.0023858936044189316
44,0.649913893346355,0.0019294681465082675
45,0.6782616281412042,0.0012019680219116646
46,0.7077828879589686,0.0005002107345904727
47,0.7377478231531873,-2.6314053104714574e-05
48,0.7676527255099441,-0.0003872096935757241
49,0.7971287619527516,-0.0006404443891841749
50,0.8259737242866168,-0.00097840075118244
51,0.8539479231955792,-0.0015881460804412495
52,0.8803811200585596,-0.0022773793092242256
53,0.9044145001166418,-0.0026658143388633426
54,0.9256789985936056,-0.0027863659681992003
55,0.944217819682251,-0.0029930435149376766
56,0.9598314132558547,-0.0033577173527849224
57,0.9720489651881096,-0.0036614583239852616
58,0.9805529585069642,-0.003760018268795823
59,0.985234277398027,-0.0035461497410936293
60,0.9862344306828904,-0.0029144150256294465
61,0.98423499064357,-0.0020373012960011316
62,0.9802582427562988,-0.001249650336414998
63,0.9750864987051084,-0.0005799542827612247
64,0.9692834534840472,0.00017828745493045361
65,0.963618189635602,0.0010154756740562154
66,0.9590218140315174,0.001672833967713977
67,0.9562117832623204,0.0019238086429085033
68,0.9554515104498436,0.0017524917534403328
69,0.9565006114606728,0.0013861828193678927
70,0.958891173881931,0.0010753775442754743
