Sample_no,ICP,Second_Derivative
0,0.0105205195207176,0.0010976555899720013
1,0.0113852871501102,0.0010323882756340004
2,0.0133150767123058,0.0010835626147744498
3,0.0161793535786284,0.00025971905814012493
4,0.0204438843629918,-0.0002580993165532744
5,0.0220122962397071,0.0017600379266622
6,0.0265402947474647,0.003845709931359074
7,0.0348853906074346,0.004599944342041476
8,0.0480195448573739,0.00476607140038955
9,0.066158262343328,0.004371678985776598
10,0.0885630805688413,0.004233781587873653
11,0.1149178500223278,0.004771597507435679
12,0.1460417426318033,0.005355792572788572
13,0.1827638277310703,0.00531982821731454
14,0.2249435749859196,0.004770617686100098
15,0.271889118309071,0.004081130940579367
16,0.3229278780844363,0.0033509905169241266
17,0.3773389326493891,0.002578215152228794
18,0.4343161432506495,0.001774318103678632
19,0.4931016075986224,0.0008058539500976902
20,0.5528016808315772,-0.0005065034859467465
21,0.6120876983482465,-0.0020913624461700864
22,0.669261204468718,-0.0035411727753915656
23,0.7227083393131902,-0.004354783100656789
24,0.7715560370042924,-0.004467127713510793
25,0.8159098478755068,-0.004509133536234944
26,0.8559823586858237,-0.005069449291559752
27,0.8910748222928836,-0.005820528351779597
28,0.920130883201116,-0.006110409691395369
29,0.942957683303142,-0.00607215771367875
30,0.9598377689508268,-0.0060711990340931166
31,0.9705519134586854,-0.005669424303706316
32,0.9752598585641652,-0.0046261583226391845
33,0.9754684463994036,-0.004095908086663436
34,0.9721773148869468,-0.004947445624682106
35,0.964001346993468,-0.005847271743627203
36,0.949304988711,-0.005146565804318992
37,0.9291451606130235,-0.0035869518667919487
38,0.9058463993177772,-0.0028753270789448893
39,0.8799411667654113,-0.0028227515752611287
40,0.8508865016087749,-0.002209105034434722
41,0.8194461666167546,-0.0011295228332324214
42,0.7870901837620337,-0.0002947328750257383
43,0.7544330751351682,0.0005262527791893012
44,0.7221149344151895,0.0015144931892116242
45,0.691524994770339,0.00199167089543284
46,0.6631976578251918,0.0020637776327323276
47,0.6365835979872412,0.0029688683960557294
48,0.6125354917661234,0.004617584480056197
49,0.5935176747883663,0.005213329502654879
50,0.5803436636272798,0.004295378923613147
51,0.5713050696001108,0.0036091580909656806
52,0.5653333511828889,0.004194217102447384
53,0.5635290967757182,0.005068625444024588
54,0.5670999071482874,0.005212024518282343
55,0.5760276257274238,0.00460633314713102
56,0.5897145611868153,0.003381251692856968
57,0.6069514872676536,0.0019057503656327024
58,0.6258542219967711,0.0010972689283211823
59,0.6454983502704141,0.0009815934704439366
60,0.6663829585200116,0.0002153353553402404
61,0.6879715871549504,-0.0015919231478133122
62,0.7077730364646131,-0.0029953827437179392
63,0.7240771314482335,-0.0033157277109383543
64,0.7371815834343428,-0.0037229558398218787
