Sample_no,ICP,Second_Derivative
0,0.0542512129761557,-0.0028572365399045525
1,0.0588995695091359,-0.002400977241902252
2,0.0609188191512127,-0.0015852446216795754
3,0.0612214804983907,-0.003347458914908225
4,0.0612454468395514,-0.005695261505419951
5,0.0501535558280126,-0.0029236883902232494
6,0.0387910285062103,0.00020973561103239998
7,0.0273908775967415,0.0013153174989608742
8,0.0171755526169988,0.0026786159519296754
9,0.0098894693613139,0.003200803466878075
10,0.006274540535506,0.0024210890615722
11,0.0051912749933986,0.0015183660497849248
12,0.005057884700302,0.0023992825945485
13,0.006566544824623,0.0054563173466948755
14,0.013438359243292,0.00871496464865545
15,0.0297670840426269,0.0098040407288041
16,0.0566786923809038,0.008581859154474824
17,0.0921837861758472,0.007106722719704077
18,0.1342464621364149,0.006912769453655907
19,0.1830273791878838,0.007123667584761139
20,0.2394653097065496,0.0058785838525065165
21,0.302365642538965,0.0030840156319006107
22,0.3681984926867104,0.0006864141290952308
23,0.4340399684176486,6.199701930746648e-05
24,0.4996773321832521,0.0001162462793403013
25,0.565962282373562,-0.0012489614141304728
26,0.631621156797155,-0.004245789994495833
27,0.6928887506729536,-0.00678117585523455
28,0.7465818214330746,-0.007062238721273734
29,0.792690515551407,-0.005770901925061522
30,0.8332935311838993,-0.005054095738475067
31,0.8694086727296143,-0.005833836002195003
32,0.8997888579808236,-0.006944756135750907
33,0.9227914858990416,-0.006930498985287414
34,0.9385051602347444,-0.0058831735917505845
35,0.9484523031273192,-0.005016479662261819
36,0.9536887681216628,-0.004876949351685561
37,0.9540472017065496,-0.004718600308789567
38,0.949364578601839,-0.003726914075669191
39,0.9407676990506216,-0.0022921221064354236
40,0.9301327327793384,-0.0016310751074262442
41,0.918319707968952,-0.002269288412408338
42,0.9043765865271328,-0.0032565695932804672
43,0.886794563237649,-0.003046322856023076
44,0.8655941619018054,-0.0011073713785176298
45,0.8430841270822538,0.0013927286263805128
46,0.8223822517624074,0.0025699694460923628
47,0.8049446054323806,0.0016237229938767528
48,0.7894502194073789,-0.00027157458740714735
49,0.7732999757580143,-0.0010253752366043978
50,0.7554318887027218,0.0002164931123858349
51,0.7375538451372305,0.002055430402795294
52,0.7222795304476081,0.002273962184041911
53,0.7100294361276279,0.0003553873077783709
54,0.698223020928662,-0.0017607326156235392
55,0.6839265763491388,-0.0017297801448246386
56,0.6671235809472217,0.0005936531189067173
57,0.6509045959913511,0.0030345557614998853
58,0.6383987534414083,0.003586267814128352
59,0.6300208386795629,0.0025188307365077156
60,0.6240189971921083,0.001684136398206304
61,0.6192124043138056,0.0021032324008289083
62,0.6163757865356335,0.002900781005083536
63,0.616816899551364,0.0027096464615974647
64,0.6203356998994929,0.001498487244776553
65,0.6252599806353122,0.00046354921093824664
66,0.6302895622424585,0.00032964254449110997
67,0.6355572585630134,0.0004250733184663069
68,0.6415619947633885,-0.00029194513345379147
69,0.6475548297645798,-0.0016968536669404455
70,0.6516666467505033,-0.0025028925893795517
71,0.6527649862983844,-0.0018328971061483956
72,0.6517597283801,-0.0004208357485487868
73,0.6506435544075955,2.9194278294453202e-05
74,0.6501694670155015,-0.001362995021365332
75,0.6486388996299843,-0.003662030397547922
76,0.6431272255654417,-0.004961266299744749
77,0.6319861232621815,-0.004173582212332078
78,0.6162399189164028,-0.0019880986182974902
79,0.5986390180450504,-0.00011124684089905412
80,0.5814002177941741,0.000402373488155916
81,0.564846925464323,7.67312681838328e-05
82,0.5481700106245689,0.00031557160364428793
83,0.531361757956331,0.0018351398043777167
84,0.516202089869541,0.003869148420429222
85,0.5052171496658499,0.00496726405524997
86,0.4997107627962299,0.004499332388220589
87,0.4989415975963686,0.003227383832508618
88,0.5012167652758012,0.0023743781664782443
89,0.5055755808569218,0.002305145324067004
90,0.5122202804212854,0.002307690725138395
91,0.521430145413743,0.0016240681533025714
92,0.5324545584673233,0.0004387199102592332
93,0.5437809825837745,-0.0003363092924691391
94,0.554443716154398,-0.0001718447297753556
95,0.5647865825839294,0.0004096143574189859
96,0.5757454949223714,0.00038317218180208834
97,0.5874306400137603,-0.0006414502885488116
98,0.5985799624175531,-0.0019495979899557814
99,0.607508896289396,-0.0024036708669227247
100,0.6136160379529116,-0.0015514323643839034
101,0.6179724690973407,-6.912316383536621e-05
102,0.6224463840307346,0.0008269862463747002
103,0.628159549249944,0.00040686217504223854
104,0.6345846750940564,-0.0009970927232258453
105,0.6399740781027162,-0.002276680262943337
106,0.6427345952644747,-0.0024175283633012523
107,0.6426818859037151,-0.00129161254243354
108,0.6412144019816881,0.00020945416045592413
109,0.6402232435349798,0.0008488018263580754
110,0.6405320253407252,7.741696929747244e-05
111,0.6411598084716769,-0.0014254977589913398
112,0.6401593165769521,-0.002304313394505375
113,0.6363943823724085,-0.001817850676168048
114,0.6305693542351576,-0.0006467733447458046
115,0.624357553568468,-0.00026263575752918933
116,0.6183922985143798,-0.0013453762482669718
117,0.6112701817344107,-0.002920620609971891
118,0.6008337378005342,-0.0033110611207816942
119,0.5865003274604659,-0.0020077089497742284
120,0.5700309326035617,-0.0003543348513883604
121,0.5536996373874241,-0.00010787660675865007
122,0.5378107880010359,-0.0013846973831268539
123,0.5204674408873478,-0.002394413898352571
124,0.5000518538660026,-0.0014417193387610966
125,0.4776575887938611,0.001005633189433086
126,0.4565260423759249,0.0026516829456971064
127,0.4388702694581068,0.0019041270319409692
128,0.4236069626686357,-0.0002392499877597598
129,0.4076994582501164,-0.0012279464659576134
130,0.3897308830103074,0.00012517458412844573
131,0.3716168611782955,0.0021994419895788597
132,0.3563555016884929,0.0023979696733025524
133,0.3443320320647901,0.00024363757730554159
134,0.3325719990598886,-0.001919645171915646
135,0.3180217532605068,-0.0015999958977810785
136,0.3011099157436217,0.0008714497393104842
137,0.2853114908650992,0.0026913495330290887
138,0.2731336313845968,0.001968804886944786
139,0.263366626601808,5.524435652951021e-05
140,0.253032566573351,-0.00015730021545319606
141,0.2416427397646348,0.0020200685376597707
142,0.2323023009002924,0.004004168835650343
143,0.2279991270781007,0.003075898093033054
144,0.2275887105698352,-0.00010694090288095037
145,0.2266591067636988,-0.002137981414192004
146,0.2224473566278542,-0.0010024685236861494
147,0.2167671607925289,0.0014562334123048026
148,0.2132961285911286,0.0019157136538405298
149,0.2127001484705782,-0.00020828669932999866
150,0.2118077551697651,-0.00209589907969443
151,0.2077999893513075,-0.0012131742119128042
152,0.2019357854296239,0.0014518906423511002
153,0.1980471333843856,0.0027363364611403818
154,0.1978713782588871,0.0013458598975374797
155,0.1992396232620252,-0.000690952412693284
156,0.1991904106783002,-0.000872777110703403
157,0.1976683034888917,0.0005391185174794047
158,0.1970183346548997,0.0010924266478446465
159,0.1982534577856758,-0.00045218865357922466
160,0.1992159652228778,-0.0024465062385268174
161,0.197029857468143,-0.0024557263163429016
162,0.1916275708367486,-0.0002574899764119856
163,0.1859833518852386,0.0019995655841563986
164,0.1830092165449715,0.0023605380601484857
165,0.1829351086389598,0.0010286799346024555
166,0.1838330144937883,-0.0003339116411221338
167,0.1840015851310908,-0.0006099285048098771
168,0.1833211658781166,-9.367403929071844e-05
169,0.1826283476039823,0.0002739886555367249
170,0.182434621105282,-6.082022908892454e-05
171,0.1823510646990207,-0.0010034347966847296
172,0.1813047954160917,-0.0020882922325764566
173,0.1780600426073202,-0.0027584760148530174
174,0.1718218007965956,-0.005584185948910872
175,0.1627351164562076,-0.007856936614991109
176,0.140002062381456,-0.003908879330500322
177,0.1159824438451306,0.0004612087351073546
178,0.0925468066443151,0.001618572882115029
179,0.071074606174483,0.0023083005798517978
