Sample_no,ICP,Second_Derivative
0,0.0201351752383138,-0.0007505835713499266
1,0.0207348963421146,-0.0004488586362516745
2,0.0207348963421146,-3.9277833461674565e-05
3,0.0207386251085103,-0.0011006380359409509
4,0.0211775061120687,-0.0023646521612454754
5,0.0163398017311422,-0.0008443822501374995
6,0.0121615072370409,0.0006226942158930255
7,0.0085634493532241,0.0007852243980307999
8,0.0056362852255852,0.0013736032445267497
9,0.0039279945674292,0.002526001892781625
10,0.0046054761922365,0.004184823853329975
11,0.0093965473527608,0.006098455771245126
12,0.0203139625722077,0.007906760970390322
13,0.0392589232230729,0.009268703407117196
14,0.0676494928337402,0.009970448499689501
15,0.1061961127218538,0.009965018198299303
16,0.1548668170940307,0.009332930609810434
17,0.2129933750138319,0.008195760721700026
18,0.2794158637935629,0.0066374988114498365
19,0.3525736801926101,0.004679515188785517
20,0.4305149057388945,0.002319849406930266
21,0.5108720461265304,-0.00039264387299915715
22,0.5908933453119471,-0.003300378950466726
23,0.667599836568454,-0.006136946383427322
24,0.7380702690831329,-0.008591764134057073
25,0.7997798414766684,-0.010407416431141375
26,0.8508801363180903,-0.011457739943079054
27,0.8903301806603172,-0.011765852931508669
28,0.9178590437807316,-0.011456723449094514
29,0.9338171081179314,-0.010677055995248291
30,0.9390110574469948,-0.009532928582753675
31,0.9345958115945524,-0.008081770737829647
32,0.9220313567822432,-0.006378245031885804
33,0.9030474321198548,-0.004536278672357091
34,0.8795386759899485,-0.002755671018716238
35,0.8533539379557289,-0.0012814000063066378
36,0.8260233111227888,-0.0003064984277682259
37,0.7985348437663764,0.00013027043314586817
38,0.7712819525445562,0.00018831323924087262
39,0.7442368313096074,0.0001727798122118096
40,0.7172938469232871,0.0003995093043476228
41,0.6906299381016856,0.001040011662776591
42,0.6649037785194085,0.002026673728752676
43,0.6411830915448702,0.0030722491930263995
44,0.6206204050305406,0.0038000780474127804
45,0.6040252417601604,0.003922933010234886
46,0.5915373437313238,0.003381081766453242
47,0.5825591240163901,0.002369794597567476
