Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,curvature,1.79,0.02528214077601619,1.7901946538111944,1.5068476833321491,1.0266666666666666,300.0,300.0
Class1,P2,curvature,13.466417910447761,0.04966868212912532,13.466556414758328,13.17177865532449,0.9133333333333333,300.0,268.0
Class1,P3,curvature,22.773076923076925,0.14257523475300074,22.773580504851058,22.096644735633532,0.9133333333333333,300.0,260.0
Class2,P1,curvature,4.601666666666667,0.04754099233032635,4.602076043796213,2.563791310830304,1.19,300.0,300.0
Class2,P2,curvature,17.695286195286194,0.118485457737482,17.695806417447923,16.46009805457894,0.7233333333333334,300.0,198.0
Class2,P3,curvature,32.12987012987013,0.23926705610529983,32.13082420526128,31.83211039117046,0.5233333333333333,300.0,154.0
Class3,P1,curvature,4.373446327683616,0.06494624361801105,4.373981398749158,2.007154217545009,1.1833333333333333,300.0,295.0
Class3,P2,curvature,11.379487179487178,0.056262055402270444,11.379677936092138,9.438646740139065,1.0333333333333334,300.0,260.0
Class3,P3,curvature,24.482866043613704,0.21006539701582608,24.483816265304213,23.846724008636834,0.75,300.0,214.0
Class4,P1,curvature,,,,,1.11,100.0,73.0
Class4,P2,curvature,68.825,0.5922053182162317,68.82760838555323,68.42760241209501,0.42,100.0,40.0
Class4,P3,curvature,,,,,0.13,100.0,13.0
