Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,Reference_Peaks,Detected_Peaks,%_Signals_with_Peak,Method
Class3,P2,Class3_example_0197,14.5,0.00815255771243395,14.500002937988393,3.0000031151235134,1.0,1.0,0,2,50,"[47, 76]",0.9866666666666667,concave
Class3,P2,Class3_example_0198,12.5,0.01089574995841519,12.500004865040514,1.0000000206553077,1.0,1.0,0,2,48,"[47, 72]",0.9866666666666667,concave
Class3,P2,Class3_example_0199,13.0,0.003133899282817265,13.000000391578748,1.0000001112738355,1.0,1.0,0,2,47,"[48, 72]",0.9866666666666667,concave
Class3,P2,Class3_example_0200,11.0,0.009166784639142334,11.000003819542092,0.0,1.0,1.0,0,2,48,"[48, 70]",0.9866666666666667,concave
Class3,P2,Class3_example_0201,15.0,0.04887221154705146,15.000079616224092,15.000079616224092,0.0,1.0,1,1,55,[70],0.9866666666666667,concave
Class3,P2,Class3_example_0202,5.0,0.012160994864380936,5.0000147889577375,5.0000147889577375,0.0,1.0,1,1,58,[63],0.9866666666666667,concave
Class3,P2,Class3_example_0203,15.0,0.005280687359641989,15.000004928247861,4.000009800474779,0.0,2.0,1,2,54,"[58, 80]",0.9866666666666667,concave
Class3,P2,Class3_example_0204,2.0,0.00308433083472881,2.0000023782727605,2.0000023782727605,1.0,0.0,0,1,59,[61],0.9866666666666667,concave
Class3,P2,Class3_example_0205,3.0,0.007203216845256044,3.0000086477096892,3.0000086477096892,1.0,0.0,0,1,62,[65],0.9866666666666667,concave
Class3,P2,Class3_example_0206,15.5,0.028784618160365427,15.500036676047733,6.000052161494057,0.0,2.0,1,2,54,"[60, 79]",0.9866666666666667,concave
Class3,P2,Class3_example_0207,1.0,0.0013816189449066263,1.000000954434999,1.000000954434999,1.0,0.0,0,1,58,[59],0.9866666666666667,concave
Class3,P2,Class3_example_0208,3.0,0.007667307082168895,3.000009797916982,3.000009797916982,1.0,0.0,0,1,59,[62],0.9866666666666667,concave
Class3,P2,Class3_example_0209,4.0,0.012110458127029267,4.000018332857494,4.000018332857494,0.0,1.0,1,1,60,[64],0.9866666666666667,concave
Class3,P2,Class3_example_0210,12.0,0.09736795608993365,12.000395015118174,12.000395015118174,0.0,1.0,1,1,43,[55],0.9866666666666667,concave
Class3,P2,Class3_example_0211,5.0,0.015317792785866757,5.000023463422529,5.000023463422529,0.0,1.0,1,1,58,[63],0.9866666666666667,concave
Class3,P2,Class3_example_0212,8.0,0.02469072377577719,8.000038101899301,8.000038101899301,0.0,1.0,1,1,64,[72],0.9866666666666667,concave
Class3,P2,Class3_example_0213,2.0,0.002699776757698169,2.000001822197805,2.000001822197805,1.0,0.0,0,1,60,[62],0.9866666666666667,concave
Class3,P2,Class3_example_0214,11.0,0.04462344082146996,11.000090511058113,11.000090511058113,0.0,1.0,1,1,52,[63],0.9866666666666667,concave
Class3,P2,Class3_example_0215,4.0,0.00976754901449628,4.000011925608941,4.000011925608941,0.0,1.0,1,1,60,[64],0.9866666666666667,concave
Class3,P2,Class3_example_0216,6.0,0.020711065587202038,6.000035745580001,6.000035745580001,0.0,1.0,1,1,57,[63],0.9866666666666667,concave
Class3,P2,Class3_example_0217,9.0,0.025486610981245716,9.000036087002057,9.000036087002057,0.0,1.0,1,1,57,[66],0.9866666666666667,concave
Class3,P2,Class3_example_0218,6.0,0.018933346125544093,6.000029872558595,6.000029872558595,0.0,1.0,1,1,61,[67],0.9866666666666667,concave
Class3,P2,Class3_example_0219,11.0,0.030582740074954318,11.000042513735593,11.000042513735593,0.0,1.0,1,1,59,[70],0.9866666666666667,concave
Class3,P2,Class3_example_0220,2.0,0.002365908188689869,2.0000013993799,2.0000013993799,1.0,0.0,0,1,60,[62],0.9866666666666667,concave
Class3,P2,Class3_example_0221,3.0,0.005139310380638196,3.0000044020819683,3.0000044020819683,1.0,0.0,0,1,68,[65],0.9866666666666667,concave
Class3,P2,Class3_example_0222,3.0,0.0056335881116313935,3.0000052895478384,3.0000052895478384,1.0,0.0,0,1,68,[65],0.9866666666666667,concave
