Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,curvature,1.5066666666666666,0.022621836864791068,1.5068476833321491,1.5068476833321491,1.0,300.0,300.0
Class1,P2,curvature,2.20625,0.01796160218200134,2.206351940244237,2.206351940244237,0.5333333333333333,300.0,160.0
Class1,P3,curvature,4.527777777777778,0.009445426884169517,4.527795550912142,4.527795550912142,0.6,300.0,180.0
Class2,P1,curvature,2.5633333333333335,0.04756039820014154,2.563791310830304,2.563791310830304,1.0,300.0,300.0
Class2,P2,curvature,3.1013824884792625,0.015026163855555372,3.101434764767135,3.101434764767135,0.7233333333333334,300.0,217.0
Class2,P3,curvature,6.065476190476191,0.025454718092084157,6.065546751005411,6.065546751005411,0.56,300.0,168.0
Class3,P1,curvature,1.7142857142857142,0.03160706185215929,1.714590003337359,1.714590003337359,0.98,300.0,294.0
Class3,P2,curvature,2.0933333333333333,0.010440841054525111,2.0933723833994065,2.0933723833994065,0.75,300.0,225.0
Class3,P3,curvature,5.953703703703703,0.026293430798712897,5.953778436939849,5.953778436939849,0.72,300.0,216.0
Class4,P1,curvature,,,,,0.56,100.0,54.0
Class4,P2,curvature,24.137931034482758,0.20908622874595878,24.13889680843928,24.13889680843928,0.29,100.0,29.0
Class4,P3,curvature,,,,,0.23,100.0,23.0
