Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,curvature,63.920523809523814,0.43142330723176914,63.922230105268184,2.4800972589913224,242.0,1238.0,58.0,4.933333333333334,1.0
Class1,P2,curvature,49.17896825396826,0.2765682548064643,49.17987145608486,2.9767797477310465,252.0,1228.0,48.0,4.933333333333334,1.0
Class1,P3,curvature,44.717333333333336,0.25492270848163384,44.71818204807728,2.0800089010690126,241.0,1239.0,59.0,4.933333333333334,1.0
Class2,P1,curvature,63.60783333333333,0.3223384046694646,63.60888598000559,3.706907121200652,147.0,1363.0,153.0,5.033333333333333,1.0
Class2,P2,curvature,48.65224603174603,0.3335584560833988,48.65356415143204,1.9866908092551485,243.0,1267.0,57.0,5.033333333333333,1.0
Class2,P3,curvature,43.63762698412698,0.2774478442270227,43.638772947483616,3.056699099315266,189.0,1321.0,111.0,5.033333333333333,1.0
Class3,P1,curvature,66.24666666666667,0.26680684219943357,66.24760156426993,2.360151268350572,251.0,1316.0,49.0,5.223333333333334,1.0
Class3,P2,curvature,48.357031746031744,0.3722080299949439,48.35864297017874,2.5000410193517477,236.0,1331.0,64.0,5.223333333333334,1.0
Class3,P3,curvature,43.679587301587304,0.33517286732784685,43.6810486611916,3.1700482561635464,187.0,1380.0,113.0,5.223333333333334,1.0
Class4,P1,curvature,,,,,0.0,0.0,0.0,4.58,1.0
Class4,P2,curvature,44.61169047619048,0.4146950369803076,44.61380266575156,3.0700634369173714,72.0,386.0,28.0,4.58,1.0
Class4,P3,curvature,,,,,0.0,0.0,0.0,4.58,1.0
