Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,Reference_Peaks,Detected_Peaks,%_Signals_with_Peak,Method
Class1,P1,Class1_example_0001,,,,,,,1,0,31,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0002,,,,,,,1,0,31,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0003,,,,,,,1,0,33,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0004,,,,,,,1,0,38,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0005,2.0,0.012707974062929561,2.0000403727437064,2.0000403727437064,1.0,0.0,0,1,38,[36],0.07666666666666666,wavelet
Class1,P1,Class1_example_0006,,,,,,,1,0,25,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0007,,,,,,,1,0,31,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0008,2.0,0.010648854325844614,2.000028349323692,2.000028349323692,1.0,0.0,0,1,31,[29],0.07666666666666666,wavelet
Class1,P1,Class1_example_0009,,,,,,,1,0,37,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0010,,,,,,,1,0,29,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0011,,,,,,,1,0,28,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0012,,,,,,,1,0,29,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0013,4.0,0.02125026529578833,4.000056446323619,4.000056446323619,0.0,1.0,1,1,38,[34],0.07666666666666666,wavelet
Class1,P1,Class1_example_0014,1.5,0.004717433022058015,1.5000086258862422,1.000000911588132,1.0,0.0,0,2,35,"[33, 34]",0.07666666666666666,wavelet
Class1,P1,Class1_example_0015,1.5,0.006431365532202471,1.5000143241274881,1.0000047778415586,1.0,0.0,0,2,32,"[30, 31]",0.07666666666666666,wavelet
Class1,P1,Class1_example_0016,2.0,0.006863230292513234,2.000011775947844,2.000011775947844,1.0,0.0,0,1,33,[31],0.07666666666666666,wavelet
Class1,P1,Class1_example_0017,,,,,,,1,0,32,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0018,,,,,,,1,0,30,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0019,,,,,,,1,0,25,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0020,,,,,,,1,0,21,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0021,,,,,,,1,0,21,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0022,,,,,,,1,0,22,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0023,,,,,,,1,0,37,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0024,,,,,,,1,0,44,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0025,,,,,,,1,0,38,[],0.07666666666666666,wavelet
Class1,P1,Class1_example_0026,,,,,,,1,0,39,[],0.07666666666666666,wavelet
