Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,hilbert,2.3529411764705883,0.010538930836761176,2.3529675532824363,2.3529675532824363,14.0,3.0,286,0.056666666666666664,0.056666666666666664
Class1,P2,hilbert,17.49473684210526,0.06175367171327145,17.49491244482065,16.979111691832394,34.0,64.0,266,0.32666666666666666,0.31666666666666665
Class1,P3,hilbert,5.629032258064516,0.020191653225100716,5.629084826403525,3.638023909700826,180.0,132.0,120,1.04,0.93
Class2,P1,hilbert,1.6706349206349207,0.007247370897711774,1.670656189754548,1.670656189754548,232.0,20.0,68,0.84,0.84
Class2,P2,hilbert,8.47239263803681,0.014834114501097144,8.472414830463293,7.2024763581208555,92.0,85.0,208,0.59,0.5433333333333333
Class2,P3,hilbert,10.069651741293532,0.06315223671300041,10.06989837059331,7.577315151522085,117.0,116.0,183,0.7766666666666666,0.67
Class3,P1,hilbert,2.183098591549296,0.013296022305857148,2.1831621546706566,2.1831621546706566,60.0,11.0,240,0.23666666666666666,0.23666666666666666
Class3,P2,hilbert,4.776190476190476,0.015028681256417532,4.776223569548533,4.700033242640481,133.0,79.0,167,0.7066666666666667,0.7
Class3,P3,hilbert,16.020446096654275,0.06616888510341636,16.020624832413684,12.29384502669806,118.0,233.0,182,1.17,0.8966666666666666
Class4,P1,hilbert,,,,,0.0,0.0,100,0.0,0.0
Class4,P2,hilbert,2.909090909090909,0.004751983318902672,2.9090951876779454,2.9090951876779454,17.0,5.0,83,0.22,0.22
Class4,P3,hilbert,,,,,0.0,0.0,100,0.0,0.0
