Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave,0.03896103896103896,5.568508074038677e-05,0.03896109585694384,0.025974054943593904,0.936,250.0,231.0
Class1,P2,concave,9.132742200328407,0.029142670700650717,9.132830528059456,4.372468811482615,1.084,250.0,145.0
Class1,P3,concave,8.028439716312057,0.028894076025987835,8.02852246940698,1.2042597392350642,1.888,250.0,235.0
Class2,P1,concave,2.2429783950617286,0.004688290408189168,2.2429868940412896,0.7175974761022151,1.112,250.0,216.0
Class2,P2,concave,5.843573446327683,0.0105767797449497,5.843588827740566,2.550856320552316,1.42,250.0,236.0
Class2,P3,concave,12.305059523809524,0.07945001046738893,12.305389406134447,5.500189792744735,1.744,250.0,224.0
Class3,P1,concave,1.25,0.00316645155624162,1.25000714778613,1.0921123653153688,0.328,250.0,76.0
Class3,P2,concave,1.4821937321937322,0.003489696156273951,1.4822005393348419,0.6709463714373823,1.064,250.0,234.0
Class3,P3,concave,14.894233473980309,0.08947374020527406,14.894598609310794,7.363146262013327,1.792,250.0,237.0
Class4,P1,concave,,,,,0.0,50.0,0.0
Class4,P2,concave,0.20987654320987653,0.0001365377181672976,0.20987659928816835,0.0,0.6,50.0,27.0
Class4,P3,concave,,,,,0.0,50.0,0.0
