Sample_no,ICP
0,0.02684709589627915
1,0.030255436863258246
2,0.03570196271081176
3,0.039056106386784764
4,0.040706874429309085
5,0.034004631947849674
6,0.028068616432032727
7,0.027349621825974384
8,0.036602005588756925
9,0.05067083479385123
10,0.0637502928744757
11,0.07936084015220207
12,0.10164348252863928
13,0.13033869003303974
14,0.16574796385896445
15,0.2055928881223245
16,0.24286703479128102
17,0.27499605025612495
18,0.3055086214439605
19,0.33615443322985833
20,0.36671585980975996
21,0.3965237087793129
22,0.4210274381119422
23,0.4358850225304778
24,0.44390820983859025
25,0.45097729198321207
26,0.46000621006697995
27,0.47052886064113114
28,0.4785750792870801
29,0.4807609780491685
30,0.480434852187663
31,0.48319679990185527
32,0.49030046698182517
33,0.5014872355265915
34,0.5155249310381175
35,0.5279799870634398
36,0.53820954204789
37,0.5523969525378359
38,0.5732814073653453
39,0.5971467819471046
40,0.6214953665762514
41,0.6451838175920808
42,0.6659216644482711
43,0.685100096378059
44,0.707731507079642
45,0.7346725415819654
46,0.7612885104433191
47,0.7833889742948414
48,0.8010004553668089
49,0.8173348992040499
50,0.8351872441503678
51,0.8552817309866654
52,0.8769895856319028
53,0.8967840546502799
54,0.9096913844028839
55,0.9176005182977931
56,0.9283593625147258
57,0.9428751088116527
58,0.9547178637612131
59,0.9617814940817677
60,0.9649439493007602
61,0.9620501603863312
62,0.9554711004777976
63,0.9530575608537539
64,0.9536709770063321
65,0.9480369968219199
66,0.935462586050918
67,0.9228501344389307
68,0.9125459111764164
69,0.9052797524657369
70,0.9039173093465575
71,0.9051969451342516
72,0.9017598163110333
73,0.8951196003285934
74,0.8931007602387419
75,0.8975033687491342
76,0.9048472201382347
77,0.9126414887133958
78,0.918158712851909
79,0.918360694219852
80,0.9150390254495178
81,0.9142691218962301
82,0.9177308906127559
83,0.9190398562096707
84,0.9129278677448334
85,0.9027868863503601
86,0.8930833292448034
87,0.8833001208106414
88,0.8756832579593244
89,0.8745005109058736
90,0.8740651329713556
91,0.8660367061591938
92,0.8554664897282649
93,0.850450443161066
94,0.8477472238072715
95,0.8439144640726874
96,0.84124620926975
97,0.8353644630875121
98,0.8202869820755526
99,0.8035870235968142
100,0.7946174902700364
101,0.7887209728113885
102,0.7790340584145662
103,0.7668374209095346
104,0.7525796234976107
105,0.7358626020409597
106,0.7234911987155084
107,0.7200562865755042
108,0.7179806137763046
109,0.7092224455164846
110,0.6954973265811619
111,0.6817104255103345
112,0.6711900555979813
113,0.6655668376530115
114,0.660897128550704
115,0.6510874354297733
116,0.6369734112451858
117,0.6231889879555114
118,0.6120299984174755
119,0.6059519804358743
120,0.6040886820061534
121,0.5981329799899912
122,0.5849439874652322
123,0.5724851085131284
124,0.5647385818539019
125,0.5580106214249151
126,0.5517049890154991
127,0.5449756773504014
128,0.5328280102026421
129,0.5171351692711982
130,0.5056309398961512
131,0.4988025055174552
132,0.49276812289562294
133,0.48609800697577815
134,0.47542412103680165
135,0.45872464952419756
136,0.44261850773245576
137,0.4335467221469501
138,0.4287322070918294
139,0.4222649645199479
140,0.41134546435747765
141,0.3968628389273067
142,0.38330610289530287
143,0.37463397074504196
144,0.37031113697105456
145,0.3671746512139789
146,0.36105976078791435
147,0.34934281751696666
148,0.33585948054322684
149,0.3266026759450044
150,0.32089806838223295
151,0.3146725979601108
152,0.3068314023596214
153,0.29675543578715674
154,0.28385083761822505
155,0.27112293650893166
156,0.2619569772448874
157,0.25539922434029266
158,0.24826415420906123
159,0.23848081288762735
160,0.22594440996847395
161,0.21284487041756486
162,0.20284425596454178
163,0.19797329383216067
164,0.19476830336714948
165,0.18635675959742995
166,0.1723037170929319
167,0.16019229141640234
168,0.15340804460018553
169,0.14791082841936823
170,0.1414683186800053
171,0.13287131035660063
172,0.11853896541811323
173,0.10195520919008116
174,0.09277750572486934
175,0.0904338101205344
176,0.07799711020457403
177,0.06280258524044321
178,0.04893663311762091
179,0.03741751263391409
