Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_d2x=0-002,0.20234113712374582,0.0002041917265273535,0.20234132853148745,0.20066910892978584,1.0,0.0,0.0033333333333333335,1.0,0.9966666666666667
Class1,P2,concave_d2x=0-002,19.25748424369748,0.07482526794615449,19.257698584431292,11.143522390606847,0.6433823529411765,1.1286764705882353,0.4166666666666667,1.6133333333333333,0.9066666666666666
Class1,P3,concave_d2x=0-002,6.940432098765433,0.02570852856136212,6.940507997243635,0.8619540915420236,0.9562289562289562,0.622895622895623,0.05333333333333334,1.59,0.99
Class2,P1,concave_d2x=0-002,5.456572769953052,0.009367063456230411,5.456585964116915,0.8838052153341351,0.9612676056338029,0.5176056338028169,0.09,1.4033333333333333,0.9466666666666667
Class2,P2,concave_d2x=0-002,7.168524774774775,0.01644910499393278,7.168557934582959,1.364867666451428,0.9527027027027027,0.625,0.06,1.5766666666666667,0.9866666666666667
Class2,P3,concave_d2x=0-002,8.0,0.05260283426619283,8.000223934954086,4.011065653898019,0.8613138686131386,0.5072992700729927,0.21333333333333335,1.2766666666666666,0.9133333333333333
Class3,P1,concave_d2x=0-002,0.8114583333333334,0.00167609777828145,0.8114621658147356,0.6687517223604197,0.99375,0.04375,0.47,0.5566666666666666,0.5333333333333333
Class3,P2,concave_d2x=0-002,5.1688888888888895,0.014741963796421065,5.168923682572893,0.6266710521166546,0.99,0.5233333333333333,0.01,1.52,1.0
Class3,P3,concave_d2x=0-002,10.919079685746352,0.04728566574720844,10.919226527218882,2.750898548392118,0.8888888888888888,0.936026936026936,0.12,1.82,0.99
Class4,P1,concave_d2x=0-002,,,,,,,1.0,0.0,0.0
Class4,P2,concave_d2x=0-002,0.3905723905723906,0.0005590999971703768,0.3905729462073086,0.08080816013661596,0.98989898989899,0.10101010101010101,0.02,1.09,0.99
Class4,P3,concave_d2x=0-002,,,,,,,1.0,0.0,0.0
