Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_tuned,2.9076923076923076,0.018320916224577256,2.907756932183797,2.907756932183797,0.6692307692307692,0.33076923076923076,0.71,0.43333333333333335,0.43333333333333335
Class1,P2,concave_tuned,8.75,0.027329807660418405,8.750059081308507,8.750059081308507,0.35714285714285715,0.6428571428571429,0.9666666666666667,0.09333333333333334,0.09333333333333334
Class1,P3,concave_tuned,4.182509505703422,0.012630068695871464,4.182542590872491,1.8593258615474701,0.8935361216730038,0.23954372623574144,0.21666666666666667,0.9933333333333333,0.8766666666666667
Class2,P1,concave_tuned,5.467391304347826,0.03828185977003073,5.467542839350481,5.467542839350481,0.20652173913043478,0.7934782608695652,0.9366666666666666,0.30666666666666664,0.30666666666666664
Class2,P2,concave_tuned,10.375,0.02282306351795563,10.375040075814514,7.663500311616881,0.5240384615384616,0.7115384615384616,0.6366666666666667,0.8566666666666667,0.6933333333333334
Class2,P3,concave_tuned,7.1118421052631575,0.038887155330104686,7.111998186532291,6.315921157774869,0.7631578947368421,0.27631578947368424,0.8066666666666666,0.2633333333333333,0.25333333333333335
Class3,P1,concave_tuned,7.0,0.04437525444583015,7.000152261710005,7.000152261710005,0.0,1.0,1.0,0.006666666666666667,0.006666666666666667
Class3,P2,concave_tuned,5.497777777777777,0.019444808728461254,5.497823556130832,5.462268047998571,0.5822222222222222,0.4222222222222222,0.5633333333333334,0.7533333333333333,0.75
Class3,P3,concave_tuned,7.901639344262295,0.008374512031856473,7.901649056585617,7.901649056585617,0.6557377049180327,0.3442622950819672,0.8666666666666667,0.20333333333333334,0.20333333333333334
Class4,P1,concave_tuned,,,,,,,1.0,0.0,0.0
Class4,P2,concave_tuned,1.3529411764705883,0.0013575540125957603,1.3529420955058382,1.3529420955058382,0.8823529411764706,0.11764705882352941,0.7,0.34,0.34
Class4,P3,concave_tuned,,,,,,,1.0,0.0,0.0
