Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave_d2x=0-002,3.396788990825688,0.023150610964440942,3.3968857968583936,3.160647470519719,0.888,250.0,218.0
Class1,P2,concave_d2x=0-002,26.847222222222225,0.11159651276681111,26.847667057515352,24.594250687318013,0.936,250.0,192.0
Class1,P3,concave_d2x=0-002,5.027272727272727,0.014553878443899514,5.027315672960148,3.3909452104322435,0.976,250.0,220.0
Class2,P1,concave_d2x=0-002,8.232843137254902,0.04404105099006117,8.232991625980771,7.181526233092649,0.9,250.0,204.0
Class2,P2,concave_d2x=0-002,14.737991266375547,0.035651486865302714,14.738054667133538,7.602663636968151,1.468,250.0,229.0
Class2,P3,concave_d2x=0-002,15.455555555555556,0.08657378517105294,15.455871070173231,11.318222311124083,0.988,250.0,195.0
Class3,P1,concave_d2x=0-002,7.0,0.060560269428861536,7.000322308289151,7.000322308289151,0.064,250.0,16.0
Class3,P2,concave_d2x=0-002,3.596311475409836,0.009715839710906598,3.596331093839325,2.807390180802081,1.04,250.0,244.0
Class3,P3,concave_d2x=0-002,20.408898305084747,0.12019215573502501,20.409372305476413,18.072495987031726,1.112,250.0,236.0
Class4,P1,concave_d2x=0-002,,,,,0.0,50.0,0.0
Class4,P2,concave_d2x=0-002,1.2340425531914894,0.0013764619952305317,1.2340435408919501,1.2340435408919501,0.94,50.0,47.0
Class4,P3,concave_d2x=0-002,,,,,0.0,50.0,0.0
