Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,modified_scholkmann_1_95,37.48665945165945,0.17375025690629345,37.48715110680523,24.312309018590568,9.692,250.0,250.0
Class1,P2,modified_scholkmann_1_95,25.419257609057606,0.10976203378272756,25.41967720854179,17.484450610864243,9.692,250.0,250.0
Class1,P3,modified_scholkmann_1_95,25.632733377733377,0.14274300452370126,25.633200932147957,15.296292393829749,9.692,250.0,250.0
Class2,P1,modified_scholkmann_1_95,38.30901503267974,0.05597002747333113,38.30908467395958,31.680082116436374,9.396,250.0,250.0
Class2,P2,modified_scholkmann_1_95,12.027802020202019,0.02750753247100796,12.027857010959453,6.596023956068277,9.396,250.0,250.0
Class2,P3,modified_scholkmann_1_95,20.872618181818183,0.14073333760961165,20.87321837873122,15.156546210298288,9.396,250.0,250.0
Class3,P1,modified_scholkmann_1_95,42.53762035742036,0.33248550374782365,42.539172179010876,34.94600239199777,9.416,250.0,250.0
Class3,P2,modified_scholkmann_1_95,11.11044055944056,0.029673847472920737,11.110501045288279,4.2720136748627855,9.416,250.0,250.0
Class3,P3,modified_scholkmann_1_95,15.119078943278943,0.11010986802656557,15.119575910648614,8.848418184489297,9.416,250.0,250.0
Class4,P1,modified_scholkmann_1_95,,,,,9.52,50.0,50.0
Class4,P2,modified_scholkmann_1_95,3.237191919191919,0.012819969600158264,3.2372317659208507,0.0,9.52,50.0,50.0
Class4,P3,modified_scholkmann_1_95,,,,,9.52,50.0,50.0
