Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave,0.20134228187919462,0.00021271538910978482,0.20134249520136233,0.20134249520136233,0.9933333333333333,300.0,298.0
Class1,P2,concave,1.3018292682926829,0.0019598630618799275,1.301831283491472,1.2195141017620568,0.5666666666666667,300.0,164.0
Class1,P3,concave,2.4490291262135924,0.00412750106704365,2.4490358586956034,2.359229984899347,0.7166666666666667,300.0,206.0
Class2,P1,concave,0.4981949458483754,0.0006209921095433452,0.4981956245260539,0.49458551618171237,0.9266666666666666,300.0,277.0
Class2,P2,concave,2.1788793103448274,0.00849358618313059,2.1789107469302182,2.129341787237913,0.8,300.0,232.0
Class2,P3,concave,1.9375,0.003749706520485874,1.937507805966512,1.5789544586244417,0.5866666666666667,300.0,152.0
Class3,P1,concave,0.6455696202531646,0.0011497498303286577,0.6455713322235636,0.6455713322235636,0.5266666666666666,300.0,158.0
Class3,P2,concave,0.5155555555555555,0.001790510453390758,0.5155646560462197,0.5111202126448835,0.7533333333333333,300.0,225.0
Class3,P3,concave,2.7815315315315314,0.008797176953982435,2.7815536403873105,2.7612835253825216,0.7466666666666667,300.0,222.0
Class4,P1,concave,,,,,0.42,100.0,42.0
Class4,P2,concave,2.8,0.006161030012822799,2.800015002749178,2.5500146685744123,0.22,100.0,20.0
Class4,P3,concave,,,,,0.02,100.0,1.0
