Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,Reference_Peaks,Detected_Peaks,%_Signals_with_Peak,Method
Class1,P1,Class1_example_0001,,,,,,,1,0,31,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0002,,,,,,,1,0,31,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0003,,,,,,,1,0,33,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0004,,,,,,,1,0,38,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0005,3.0,0.023935252796530748,3.000095481201629,3.000095481201629,1.0,0.0,0,1,38,[35],0.013333333333333334,curvature
Class1,P1,Class1_example_0006,,,,,,,1,0,25,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0007,,,,,,,1,0,31,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0008,,,,,,,1,0,31,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0009,,,,,,,1,0,37,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0010,,,,,,,1,0,29,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0011,,,,,,,1,0,28,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0012,,,,,,,1,0,29,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0013,,,,,,,1,0,38,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0014,2.0,0.008084615291418906,2.0000163401843523,2.0000163401843523,1.0,0.0,0,1,35,[33],0.013333333333333334,curvature
Class1,P1,Class1_example_0015,2.0,0.009771500573990344,2.000023870413418,2.000023870413418,1.0,0.0,0,1,32,[30],0.013333333333333334,curvature
Class1,P1,Class1_example_0016,,,,,,,1,0,33,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0017,,,,,,,1,0,32,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0018,,,,,,,1,0,30,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0019,,,,,,,1,0,25,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0020,,,,,,,1,0,21,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0021,,,,,,,1,0,21,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0022,,,,,,,1,0,22,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0023,,,,,,,1,0,37,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0024,,,,,,,1,0,44,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0025,,,,,,,1,0,38,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0026,,,,,,,1,0,39,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0027,,,,,,,1,0,31,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0028,,,,,,,1,0,31,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0029,,,,,,,1,0,39,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0030,,,,,,,1,0,25,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0031,,,,,,,1,0,33,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0032,,,,,,,1,0,25,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0033,,,,,,,1,0,26,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0034,,,,,,,1,0,39,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0035,,,,,,,1,0,32,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0036,,,,,,,1,0,36,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0037,,,,,,,1,0,37,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0038,,,,,,,1,0,31,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0039,,,,,,,1,0,25,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0040,,,,,,,1,0,37,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0041,,,,,,,1,0,36,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0042,,,,,,,1,0,36,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0043,,,,,,,1,0,35,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0044,,,,,,,1,0,35,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0045,,,,,,,1,0,41,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0046,,,,,,,1,0,34,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0047,,,,,,,1,0,37,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0048,,,,,,,1,0,23,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0049,,,,,,,1,0,36,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0050,,,,,,,1,0,42,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0051,,,,,,,1,0,29,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0052,,,,,,,1,0,31,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0053,,,,,,,1,0,27,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0054,,,,,,,1,0,35,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0055,,,,,,,1,0,35,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0056,,,,,,,1,0,28,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0057,,,,,,,1,0,30,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0058,,,,,,,1,0,27,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0059,,,,,,,1,0,26,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0060,,,,,,,1,0,30,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0061,,,,,,,1,0,24,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0062,,,,,,,1,0,27,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0063,,,,,,,1,0,26,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0064,,,,,,,1,0,36,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0065,,,,,,,1,0,27,[],0.013333333333333334,curvature
Class1,P1,Class1_example_0066,,,,,,,1,0,33,[],0.013333333333333334,curvature
