Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,line_perpendicular_10,1.43801652892562,0.015578331470767617,1.4381204491558335,1.4381204491558335,0.8066666666666666,300.0,242.0
Class1,P2,line_perpendicular_10,24.529741863075195,0.09730702242947586,24.53004412443641,15.515323853041728,1.56,300.0,297.0
Class1,P3,line_perpendicular_10,16.93111111111111,0.07979329158257942,16.93136347091595,4.330013413627013,1.7566666666666666,300.0,300.0
Class2,P1,line_perpendicular_10,5.0200729927007295,0.04221551249110728,5.020365730875558,3.022197533911768,1.0533333333333332,300.0,274.0
Class2,P2,line_perpendicular_10,14.814126394052044,0.040035135591789055,14.814206687849007,9.249126898523489,1.21,300.0,269.0
Class2,P3,line_perpendicular_10,17.283723522853958,0.11544131269743695,17.284190826543348,6.89638965716176,1.6866666666666668,300.0,299.0
Class3,P1,line_perpendicular_10,2.314176245210728,0.04065539378954278,2.3145430291804034,2.3145430291804034,0.87,300.0,261.0
Class3,P2,line_perpendicular_10,7.294314381270903,0.025973486116389236,7.294385623701408,6.040204507154697,1.1,300.0,299.0
Class3,P3,line_perpendicular_10,14.08673469387755,0.05413894355713624,14.086881467412788,7.8402271140072,1.58,300.0,294.0
Class4,P1,line_perpendicular_10,,,,,0.0,100.0,0.0
Class4,P2,line_perpendicular_10,6.0,0.023909110461116875,6.000051427231281,6.000051427231281,0.97,100.0,97.0
Class4,P3,line_perpendicular_10,,,,,0.0,100.0,0.0
