Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,line_perpendicular_10,3.654639175257732,0.03552295686392572,3.6548283304972604,3.6548283304972604,0.776,250.0,194.0
Class1,P2,line_perpendicular_10,13.966475095785439,0.05224018052887125,13.966624553464587,8.816181582812975,0.952,250.0,174.0
Class1,P3,line_perpendicular_10,13.758945386064031,0.06562595786582175,13.759166594178998,5.152597038928718,1.16,250.0,177.0
Class2,P1,line_perpendicular_10,7.3449197860962565,0.05429815014894736,7.345229782258585,5.310513393718276,0.896,250.0,187.0
Class2,P2,line_perpendicular_10,5.433673469387755,0.017367104996239023,5.433711730226488,3.408187774884425,0.92,250.0,196.0
Class2,P3,line_perpendicular_10,14.799910873440286,0.09772929806527737,14.800325092630505,8.390633708649702,1.112,250.0,187.0
Class3,P1,line_perpendicular_10,3.9358974358974357,0.06259501817409081,3.9364432520483783,3.9364432520483783,0.936,250.0,234.0
Class3,P2,line_perpendicular_10,4.066666666666666,0.0157230173748407,4.06671020167086,2.5422458577718716,1.056,250.0,225.0
Class3,P3,line_perpendicular_10,16.638755980861244,0.09116028488934733,16.639125093776713,9.579207340736046,1.328,250.0,209.0
Class4,P1,line_perpendicular_10,,,,,0.0,50.0,0.0
Class4,P2,line_perpendicular_10,2.0714285714285716,0.006596236206409478,2.0714415630165433,2.0714415630165433,0.56,50.0,28.0
Class4,P3,line_perpendicular_10,,,,,0.0,50.0,0.0
