Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,wavelet,64.21679365079365,0.3770711151435932,64.21823361809062,1.676137524307038,5.016,250.0,250.0
Class1,P2,wavelet,51.86065079365079,0.283290324571652,51.861610243013835,10.62439715362598,5.016,250.0,250.0
Class1,P3,wavelet,45.95682222222222,0.2584999146702965,45.95770309673173,4.7160273396841665,5.016,250.0,250.0
Class2,P1,wavelet,60.58113968253968,0.28845726004236255,60.582217148115355,2.1722464506962584,5.212,250.0,250.0
Class2,P2,wavelet,48.25995555555556,0.31102712609370536,48.261170466895614,6.128039373471691,5.212,250.0,250.0
Class2,P3,wavelet,45.21773650793651,0.2701695589569436,45.21882190860233,6.080074103411501,5.212,250.0,250.0
Class3,P1,wavelet,61.3187619047619,0.25476602998061665,61.31976137714637,2.4364752915321866,5.448,250.0,250.0
Class3,P2,wavelet,46.13177142857143,0.3727641574519534,46.13345782445406,2.944060359565072,5.448,250.0,250.0
Class3,P3,wavelet,44.21705079365079,0.3075443299410336,44.21832434040423,7.136153961288882,5.448,250.0,250.0
Class4,P1,wavelet,,,,,4.32,50.0,50.0
Class4,P2,wavelet,50.75361904761905,0.43614676356503473,50.75559096213415,3.720055392213021,4.32,50.0,50.0
Class4,P3,wavelet,,,,,4.32,50.0,50.0
