Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,line_distance_3,71.96935255331184,0.5156736837365801,71.97206752054639,3.6682430735095974,126.0,2737.0,124.0,11.452,1.0
Class1,P2,line_distance_3,56.03117407915442,0.34131396639323114,56.03245767179167,1.5880329156533157,228.0,2634.0,22.0,11.452,1.0
Class1,P3,line_distance_3,46.48389832120064,0.2954926661480379,46.484998330748745,1.88800839287311,197.0,2665.0,53.0,11.452,1.0
Class2,P1,line_distance_3,71.51927731226462,0.41357608779170796,71.52141658213195,4.432378204562534,88.0,2798.0,162.0,11.544,1.0
Class2,P2,line_distance_3,55.59180044224781,0.4349618943929343,55.593824599252876,1.5760124882983473,222.0,2664.0,28.0,11.544,1.0
Class2,P3,line_distance_3,46.62669608843169,0.34940039185741234,46.62827052369159,2.128022213559569,192.0,2694.0,58.0,11.544,1.0
Class3,P1,line_distance_3,73.59665102102845,0.3071273749925817,73.59795460570345,3.716517183376921,118.0,2681.0,132.0,11.196,1.0
Class3,P2,line_distance_3,55.37604123274461,0.48247573002875294,55.378414977174074,1.8600161342149228,211.0,2588.0,39.0,11.196,1.0
Class3,P3,line_distance_3,47.67155929746507,0.38970256192572494,47.67335443558864,1.8000220501096968,206.0,2592.0,44.0,11.196,1.0
Class4,P1,line_distance_3,,,,,0.0,0.0,0.0,13.72,1.0
Class4,P2,line_distance_3,52.1980033109567,0.5004871709027382,52.200635988699226,1.8400129933589384,39.0,647.0,11.0,13.72,1.0
Class4,P3,line_distance_3,,,,,0.0,0.0,0.0,13.72,1.0
