Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,curvature,4.261277777777778,0.07255465835030749,4.261991667851685,3.230397050953683,169.0,307.0,131.0,1.69,1.0
Class1,P2,curvature,3.7555151515151515,0.027762979363578095,3.755651159039174,2.6946382232876633,216.0,201.0,84.0,1.6033333333333333,0.9166666666666666
Class1,P3,curvature,8.342282948532949,0.03205946330558881,8.342377004482723,5.541712795830767,172.0,489.0,128.0,2.4,0.88
Class2,P1,curvature,5.089055555555555,0.0870513450625535,5.089895029701698,4.057194560271261,129.0,332.0,171.0,1.5866666666666667,1.0
Class2,P2,curvature,5.5341085271317825,0.03694683942061715,5.534275017733439,3.8683371281060546,196.0,263.0,104.0,1.6633333333333333,0.86
Class2,P3,curvature,9.668500273672686,0.07143123259869934,9.668807112198163,7.0615356992152885,168.0,372.0,132.0,1.9166666666666667,0.87
Class3,P1,curvature,3.8733333333333335,0.06499278435579571,3.8739406064564084,3.26707498568124,170.0,224.0,130.0,1.3733333333333333,1.0
Class3,P2,curvature,5.668589743589743,0.06078052900564291,5.668983843495217,3.8848567281355506,223.0,285.0,77.0,1.8133333333333332,0.9533333333333334
Class3,P3,curvature,5.2253132832080205,0.02670119657794187,5.225411561679977,3.2631975121835484,221.0,273.0,79.0,1.81,0.8866666666666667
Class4,P1,curvature,,,,,0.0,0.0,11.0,2.61,0.89
Class4,P2,curvature,27.083333333333336,0.236384991321677,27.084464145791017,25.135225083953014,13.0,135.0,87.0,1.55,0.82
Class4,P3,curvature,,,,,0.0,0.0,15.0,1.45,0.85
