Sample_no,ICP
0,0.03208443050773733
1,0.03847916686271823
2,0.045640357263186174
3,0.052269736001787886
4,0.05904996092090823
5,0.05185932077393661
6,0.046115310546395276
7,0.05162562381293585
8,0.07107201816284242
9,0.09741563024020133
10,0.12399593920571167
11,0.14946936219465626
12,0.17563419747423772
13,0.20651607338567124
14,0.24599974811903583
15,0.2924841604910833
16,0.3388335470299977
17,0.37819100540592543
18,0.4080394672804827
19,0.4316617817281542
20,0.4569609835598838
21,0.4890832833467245
22,0.524234265412014
23,0.5552935672891125
24,0.5803218587275123
25,0.6010682977736461
26,0.6191069999294361
27,0.6379190534988357
28,0.6619291133413217
29,0.6899025142749007
30,0.7147127243000799
31,0.7305394971547072
32,0.7372380039234965
33,0.740426136144234
34,0.7486698246115395
35,0.7657072834501826
36,0.7859212315153369
37,0.8017573352723025
38,0.8116747587115937
39,0.8181211552951874
40,0.8252272281426494
41,0.8389523678847828
42,0.8597653390124192
43,0.878023464191176
44,0.8866153828954939
45,0.890846263379575
46,0.8969991231354855
47,0.9035250241108839
48,0.9107127913180025
49,0.9230150931581871
50,0.936954523277185
51,0.9434955228829991
52,0.9430332341586302
53,0.942579368135317
54,0.9429606364445416
55,0.9421425309765324
56,0.9418272746427848
57,0.9408972650195099
58,0.9345633713471346
59,0.9249930408744449
60,0.9194148251668343
61,0.9181398858458922
62,0.9171646933134152
63,0.917003803515575
64,0.9180770744041199
65,0.9161658446536063
66,0.9097304493351633
67,0.9022350790868787
68,0.8958055880406891
69,0.8917238080272925
70,0.8923290768706998
71,0.8944488956430643
72,0.8907003190196843
73,0.8827188065639484
74,0.8803499821838713
75,0.88605369843524
76,0.8936868875423987
77,0.8997461597863334
78,0.9028756669770788
79,0.8995010518472172
80,0.8910130006093675
81,0.8856649327489308
82,0.8865058700080265
83,0.8884768696300636
84,0.8888591610239106
85,0.888371202826994
86,0.8848212501403444
87,0.8774573864065032
88,0.8719381897436939
89,0.8719526992845249
90,0.873474112254351
91,0.8720238392017544
92,0.8665356026890324
93,0.8557421106621781
94,0.8408588387364219
95,0.8291844648469127
96,0.8257644810887219
97,0.8260570699754597
98,0.8231730250579197
99,0.8155067906834962
100,0.803831823149909
101,0.7897432878557935
102,0.7787123942951748
103,0.7756509209889778
104,0.7770186842999259
105,0.7748733120957284
106,0.7672226281278955
107,0.757943945560348
108,0.7494103883642335
109,0.7413606069981331
110,0.7343266159191473
111,0.7284071712981218
112,0.7201034808326248
113,0.7052632071771828
114,0.6850444213250652
115,0.6653220428828215
116,0.6502109381757923
117,0.6396162320881036
118,0.632386361383711
119,0.6267842050594705
120,0.6184859214500509
121,0.6048021784005821
122,0.5907525593887053
123,0.5838456883939214
124,0.5834698560716229
125,0.5824488148600832
126,0.5767871647238889
127,0.5668308532039685
128,0.5533215242077654
129,0.539901811454053
130,0.5335007191805712
131,0.534480957922561
132,0.5329374636078894
133,0.5213909297179719
134,0.5041630130798659
135,0.4893578011695513
136,0.4792766429957862
137,0.47232503775315793
138,0.4666996500417837
139,0.45928501320755416
140,0.44696065543933833
141,0.4308028455633067
142,0.41559569310703626
143,0.4054889470608462
144,0.40150528779810013
145,0.4010226659698978
146,0.3989321744714102
147,0.3914877746289356
148,0.379074186315327
149,0.3651374815766404
150,0.354603116636219
151,0.35136793432797286
152,0.35246431557252333
153,0.3478544075829487
154,0.3324568844168873
155,0.3142404262696269
156,0.30381831461124287
157,0.3017773795960762
158,0.3024955285776263
159,0.3027538547120435
160,0.30028955403492796
161,0.29236502681942267
162,0.28169565287132536
163,0.2757133086503852
164,0.27571254088747604
165,0.2745273976952758
166,0.26710382603442634
167,0.25502266253988376
168,0.23958522648444464
169,0.2198534297217486
170,0.19938622505398518
171,0.1856112651506736
172,0.1791313581163589
173,0.17164043749776628
174,0.1583256513454606
175,0.14466355995724067
176,0.12288329233150878
177,0.10489553417070703
178,0.09079817657110589
179,0.07903391235363608
