Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave_d2x=0-002,0.4254032258064516,0.0012639991369941205,0.42540540103887553,0.20564638639775248,1.024,250.0,248.0
Class1,P2,concave_d2x=0-002,20.131757533931445,0.07131214784418104,20.13194352370572,12.241696836407986,1.824,250.0,207.0
Class1,P3,concave_d2x=0-002,8.535103914447134,0.034123987047354004,8.53521103843413,0.8135611610833688,1.992,250.0,236.0
Class2,P1,concave_d2x=0-002,5.054710144927536,0.010854228518284421,5.054727933396958,1.260877664701371,1.42,250.0,230.0
Class2,P2,concave_d2x=0-002,7.915211104684789,0.020473816955442453,7.915256504390098,1.1902848060050253,1.984,250.0,247.0
Class2,P3,concave_d2x=0-002,13.616905824829932,0.09449296159001466,13.617317236254493,4.82606015964379,1.936,250.0,224.0
Class3,P1,concave_d2x=0-002,1.3311688311688312,0.0035996591645935075,1.3311773226620263,1.0779290878437406,0.34,250.0,77.0
Class3,P2,concave_d2x=0-002,3.743141289437586,0.013940273650360643,3.743178929243955,0.2757239453959836,1.42,250.0,243.0
Class3,P3,concave_d2x=0-002,14.631434599156119,0.0869083574733436,14.631787657970417,6.839914563654879,1.836,250.0,237.0
Class4,P1,concave_d2x=0-002,,,,,0.0,50.0,0.0
Class4,P2,concave_d2x=0-002,0.9341085271317829,0.001572643874334738,0.9341102619615866,0.0,1.24,50.0,43.0
Class4,P3,concave_d2x=0-002,,,,,0.0,50.0,0.0
