Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave,0.03896103896103896,5.568508074038677e-05,0.03896109585694384,0.025974054943593904,231.0,1.0,19,0.936,0.924
Class1,P2,concave,9.08076923076923,0.02891384919833972,9.080854499737972,4.678370737730712,116.0,108.0,134,0.908,0.572
Class1,P3,concave,7.5375886524822695,0.025926538062011003,7.537658370777807,1.2212810147985131,226.0,179.0,24,1.676,0.94
Class2,P1,concave,2.0439814814814814,0.00419506564185676,2.043988781149523,0.7268567641614304,210.0,45.0,40,1.028,0.864
Class2,P2,concave,5.697033898305085,0.010150892436054914,5.697048273539842,2.550856320552316,212.0,120.0,38,1.344,0.944
Class2,P3,concave,11.905855855855856,0.07570706319776845,11.906168765490271,5.342522740512641,179.0,214.0,71,1.592,0.888
Class3,P1,concave,1.1907894736842106,0.0030338273903220392,1.190796429394228,1.0921123653153688,73.0,6.0,177,0.32,0.304
Class3,P2,concave,1.4821937321937322,0.003489696156273951,1.4822005393348419,0.6709463714373823,227.0,35.0,23,1.064,0.936
Class3,P3,concave,14.9795197740113,0.09020793393417205,14.979887387349615,7.373159510001638,172.0,259.0,78,1.736,0.944
Class4,P1,concave,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,concave,0.07407407407407407,8.162970618916963e-05,0.07407411905207072,0.0,27.0,1.0,23,0.56,0.54
Class4,P3,concave,,,,,0.0,0.0,50,0.0,0.0
