Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_tuned,2.9076923076923076,0.01944560534164118,2.907765899646342,2.907765899646342,87.0,43.0,213,0.43333333333333335,0.43333333333333335
Class1,P2,concave_tuned,8.75,0.03611267943368286,8.750096736058756,8.750096736058756,10.0,18.0,290,0.09333333333333334,0.09333333333333334
Class1,P3,concave_tuned,4.182509505703422,0.013507459070289201,4.18254624129367,1.8593279752893894,235.0,63.0,65,0.9933333333333333,0.8766666666666667
Class2,P1,concave_tuned,5.467391304347826,0.04738511645284893,5.467696563345058,5.467696563345058,19.0,73.0,281,0.30666666666666664,0.30666666666666664
Class2,P2,concave_tuned,10.375,0.020843173384653045,10.37503449996028,7.6634898267604035,109.0,148.0,191,0.8566666666666667,0.6933333333333334
Class2,P3,concave_tuned,7.1118421052631575,0.039835539617397664,7.112000070350916,6.315923836546374,58.0,21.0,242,0.2633333333333333,0.25333333333333335
Class3,P1,concave_tuned,7.0,0.055018364082693505,7.000216419622664,7.000216419622664,0.0,2.0,300,0.006666666666666667,0.006666666666666667
Class3,P2,concave_tuned,5.497777777777777,0.01740222576659139,5.497820053023039,5.462265051220813,131.0,95.0,169,0.7533333333333333,0.75
Class3,P3,concave_tuned,7.901639344262295,0.012775348123892548,7.901658798595508,7.901658798595508,40.0,21.0,260,0.20333333333333334,0.20333333333333334
Class4,P1,concave_tuned,,,,,0.0,0.0,100,0.0,0.0
Class4,P2,concave_tuned,1.3529411764705883,0.0017713178070075891,1.3529426916627,1.3529426916627,30.0,4.0,70,0.34,0.34
Class4,P3,concave_tuned,,,,,0.0,0.0,100,0.0,0.0
