Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave_tuned,1.205240174672489,0.005374506432172348,1.205255745565199,1.205255745565199,0.7633333333333333,300.0,229.0
Class1,P2,concave_tuned,8.093023255813954,0.032838164259372804,8.093115324392409,7.814042252892789,0.14666666666666667,300.0,43.0
Class1,P3,concave_tuned,5.375,0.01585818924210292,5.375037930491177,1.48592405797267,1.16,300.0,284.0
Class2,P1,concave_tuned,8.771889400921658,0.019070745167532488,8.771931935525501,7.447047256526405,0.8,300.0,217.0
Class2,P2,concave_tuned,9.449941107184925,0.018249460803408894,9.449968726108642,4.300375804858861,1.3333333333333333,300.0,283.0
Class2,P3,concave_tuned,5.760869565217392,0.037245022902667714,5.761052397502511,5.565397803776603,0.31,300.0,92.0
Class3,P1,concave_tuned,4.230769230769231,0.017100049091971548,4.230806658605522,4.230806658605522,0.043333333333333335,300.0,13.0
Class3,P2,concave_tuned,5.72027972027972,0.015634753496974022,5.720313787934789,4.423110625212004,1.0766666666666667,300.0,286.0
Class3,P3,concave_tuned,6.679245283018868,0.0097700581001871,6.679259196210034,6.679259196210034,0.53,300.0,159.0
Class4,P1,concave_tuned,,,,,0.0,100.0,0.0
Class4,P2,concave_tuned,0.8695652173913043,0.0006615096820680821,0.8695656170489268,0.8695656170489268,0.69,100.0,69.0
Class4,P3,concave_tuned,,,,,0.0,100.0,0.0
