Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave_d2x=0-002,2.8842105263157896,0.01888786231611753,2.884280810567039,2.884280810567039,0.6333333333333333,300.0,190.0
Class1,P2,concave_d2x=0-002,27.604354354354356,0.08913487393276548,27.60456751269257,26.23443351515055,0.8166666666666667,300.0,222.0
Class1,P3,concave_d2x=0-002,4.215613382899628,0.013160422804041384,4.215648829240044,1.8475936995210147,1.0166666666666666,300.0,269.0
Class2,P1,concave_d2x=0-002,8.077102803738319,0.04972046648870585,8.077282000796497,7.645042282443317,0.7533333333333333,300.0,214.0
Class2,P2,concave_d2x=0-002,11.912765957446808,0.027453675347262434,11.912814391360618,8.47238309184911,1.0133333333333334,300.0,235.0
Class2,P3,concave_d2x=0-002,9.790322580645162,0.05670936434989218,9.7905367899518,7.371148193742601,0.7133333333333334,300.0,186.0
Class3,P1,concave_d2x=0-002,4.6521739130434785,0.02750148208169383,4.652260551351305,4.652260551351305,0.07666666666666666,300.0,23.0
Class3,P2,concave_d2x=0-002,6.217905405405405,0.0192600177787476,6.217948759774849,5.287205057440152,1.0766666666666667,300.0,296.0
Class3,P3,concave_d2x=0-002,14.744827586206897,0.06562851170544128,14.745020034850956,12.42776923594174,1.1566666666666667,300.0,290.0
Class4,P1,concave_d2x=0-002,,,,,0.0,100.0,0.0
Class4,P2,concave_d2x=0-002,1.2391304347826086,0.0012342231049047232,1.2391313199628642,1.2391313199628642,0.92,100.0,92.0
Class4,P3,concave_d2x=0-002,,,,,0.0,100.0,0.0
