Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_d2x=0-002,0.2099644128113879,0.00020764001620261738,0.20996459379887322,0.20996459379887322,1.0,0.0,0.06333333333333334,0.9366666666666666,0.9366666666666666
Class1,P2,concave_d2x=0-002,7.922734627831715,0.028077693200483426,7.922812481261144,4.509753466741923,0.8349514563106796,0.5825242718446602,0.4266666666666667,0.98,0.6866666666666666
Class1,P3,concave_d2x=0-002,6.54621801101393,0.022730554521004174,6.5462823648416615,0.860545459209318,0.95578231292517,0.5918367346938775,0.06333333333333334,1.5433333333333332,0.98
Class2,P1,concave_d2x=0-002,2.1448626045400236,0.003788243206488233,2.144867830096832,0.5985671942876725,0.974910394265233,0.2078853046594982,0.09333333333333334,1.1033333333333333,0.93
Class2,P2,concave_d2x=0-002,5.661631944444444,0.009515826929415439,5.661644940226578,2.013896812069111,0.9270833333333334,0.4444444444444444,0.11,1.3366666666666667,0.96
Class2,P3,concave_d2x=0-002,7.865079365079365,0.05012277843072856,7.86528585823242,4.421373480161396,0.8534798534798534,0.4908424908424908,0.22333333333333333,1.25,0.91
Class3,P1,concave_d2x=0-002,0.7641509433962265,0.0012587744292664584,0.7641526911391197,0.6729577080356425,0.9937106918238994,0.031446540880503145,0.47333333333333333,0.5466666666666666,0.53
Class3,P2,concave_d2x=0-002,3.7239766081871344,0.010669438704167797,3.724002414608781,2.2737088446551965,0.9017543859649123,0.2807017543859649,0.14333333333333334,1.1266666666666667,0.95
Class3,P3,concave_d2x=0-002,10.951627384960718,0.04732938919544377,10.951774119493574,2.865381626485943,0.8855218855218855,0.9292929292929293,0.12333333333333334,1.81,0.99
Class4,P1,concave_d2x=0-002,,,,,,,1.0,0.0,0.0
Class4,P2,concave_d2x=0-002,0.34065934065934067,0.00037605730642775666,0.34065958392633755,0.24175847419861282,0.978021978021978,0.03296703296703297,0.11,0.93,0.91
Class4,P3,concave_d2x=0-002,,,,,,,1.0,0.0,0.0
