Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Reference_Peaks,Detected_Peaks,Num_Signals_in_Class,Num_Signals_with_Peak,Method
Class1,P1,Class1_it2_example_0001,1.0,0.002417227237956565,1.0000029214894923,1.0000029214894923,1,39,[np.int64(40)],250,163,concave
Class1,P1,Class1_it2_example_0002,0.0,0.0,0.0,0.0,1,40,[np.int64(40)],250,163,concave
Class1,P1,Class1_it2_example_0003,,,,,0,40,[],250,163,concave
Class1,P1,Class1_it2_example_0004,,,,,0,42,[],250,163,concave
Class1,P1,Class1_it2_example_0005,,,,,0,39,[],250,163,concave
Class1,P1,Class1_it2_example_0006,,,,,0,41,[],250,163,concave
Class1,P1,Class1_it2_example_0007,,,,,0,42,[],250,163,concave
Class1,P1,Class1_it2_example_0008,,,,,0,38,[],250,163,concave
Class1,P1,Class1_it2_example_0009,,,,,0,38,[],250,163,concave
Class1,P1,Class1_it2_example_0010,,,,,0,41,[],250,163,concave
Class1,P1,Class1_it2_example_0011,,,,,0,35,[],250,163,concave
Class1,P1,Class1_it2_example_0012,,,,,0,36,[],250,163,concave
Class1,P1,Class1_it2_example_0013,0.0,0.0,0.0,0.0,1,36,[np.int64(36)],250,163,concave
Class1,P1,Class1_it2_example_0014,0.0,0.0,0.0,0.0,1,41,[np.int64(41)],250,163,concave
Class1,P1,Class1_it2_example_0015,,,,,0,23,[],250,163,concave
Class1,P1,Class1_it2_example_0016,0.0,0.0,0.0,0.0,1,29,[np.int64(29)],250,163,concave
Class1,P1,Class1_it2_example_0017,3.0,0.025520851038461245,3.000108550342425,3.000108550342425,1,27,[np.int64(30)],250,163,concave
Class1,P1,Class1_it2_example_0018,2.0,0.00930521149127106,2.0000216466230802,2.0000216466230802,1,28,[np.int64(30)],250,163,concave
Class1,P1,Class1_it2_example_0019,2.0,0.007784150846942062,2.000015148193735,2.000015148193735,1,28,[np.int64(30)],250,163,concave
Class1,P1,Class1_it2_example_0020,1.0,0.000773589676907438,1.0000002992204493,1.0000002992204493,1,37,[np.int64(38)],250,163,concave
Class1,P1,Class1_it2_example_0021,2.0,0.005096081835461397,2.0000064925019805,2.0000064925019805,1,37,[np.int64(39)],250,163,concave
Class1,P1,Class1_it2_example_0022,1.0,0.0007853592678487287,1.0000003083945421,1.0000003083945421,1,41,[np.int64(42)],250,163,concave
Class1,P1,Class1_it2_example_0023,,,,,0,45,[],250,163,concave
Class1,P1,Class1_it2_example_0024,0.0,0.0,0.0,0.0,1,46,[np.int64(46)],250,163,concave
Class1,P1,Class1_it2_example_0025,,,,,0,43,[],250,163,concave
Class1,P1,Class1_it2_example_0026,1.0,0.0028713665749056094,1.0000041223645069,1.0000041223645069,1,41,[np.int64(42)],250,163,concave
Class1,P1,Class1_it2_example_0027,,,,,0,44,[],250,163,concave
Class1,P1,Class1_it2_example_0028,,,,,0,45,[],250,163,concave
Class1,P1,Class1_it2_example_0029,,,,,0,58,[],250,163,concave
