Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_d2x=0-002,3.1458333333333335,0.029155505936478577,3.146007139393425,3.146007139393425,149.0,91.0,101.0,0.96,0.96
Class1,P2,concave_d2x=0-002,10.137254901960784,0.03054303706747916,10.137330370924923,10.137330370924923,25.0,26.0,225.0,0.204,0.204
Class1,P3,concave_d2x=0-002,2.1377245508982035,0.0033493061391129163,2.137729830779992,2.137729830779992,133.0,34.0,117.0,0.668,0.668
Class2,P1,concave_d2x=0-002,4.278787878787878,0.03281745969159735,4.278962684842177,4.278962684842177,74.0,91.0,176.0,0.66,0.66
Class2,P2,concave_d2x=0-002,3.9266666666666667,0.012514462895366243,3.926698031927858,3.926698031927858,110.0,40.0,140.0,0.6,0.6
Class2,P3,concave_d2x=0-002,1.7605633802816902,0.0029867421230312017,1.7605689952161148,1.7605689952161148,60.0,11.0,190.0,0.284,0.284
Class3,P1,concave_d2x=0-002,12.9,0.14434046968194683,12.900903008841315,12.900903008841315,3.0,27.0,247.0,0.12,0.12
Class3,P2,concave_d2x=0-002,2.5686274509803924,0.0070193004423743256,2.5686427372031324,2.5686427372031324,170.0,34.0,80.0,0.816,0.816
Class3,P3,concave_d2x=0-002,1.607843137254902,0.002049511278921194,1.6078457385454452,1.6078457385454452,49.0,2.0,201.0,0.204,0.204
Class4,P1,concave_d2x=0-002,,,,,0.0,0.0,27.0,0.46,0.46
Class4,P2,concave_d2x=0-002,,,,,0.0,0.0,50.0,0.0,0.0
Class4,P3,concave_d2x=0-002,,,,,0.0,0.0,50.0,0.0,0.0
