Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,Reference_Peaks,Detected_Peaks,%_Signals_with_Peak,Method
Class1,P1,Class1_it2_example_0001,67.66666666666667,0.5417757073942283,67.66986377810672,3.00005123729047,1.0,5.0,0.0,6,39,"[1, 36, 74, 116, 165, 166]",1.0,wavelet
Class1,P1,Class1_it2_example_0002,56.75,0.3116333675006463,56.75088495062678,4.00006686291994,0.0,4.0,1.0,4,40,"[36, 72, 111, 160]",1.0,wavelet
Class1,P1,Class1_it2_example_0003,57.0,0.3100431974508393,57.00088261028677,5.000102443873022,0.0,4.0,1.0,4,40,"[35, 72, 111, 160]",1.0,wavelet
Class1,P1,Class1_it2_example_0004,59.8,0.32476325892246205,59.80092209985079,6.00013301150911,0.0,5.0,1.0,5,42,"[36, 74, 112, 113, 162]",1.0,wavelet
Class1,P1,Class1_it2_example_0005,70.0,0.4357102169109022,70.00138352864995,5.000103923662475,0.0,6.0,1.0,6,39,"[34, 68, 108, 109, 162, 163]",1.0,wavelet
Class1,P1,Class1_it2_example_0006,69.0,0.4107253255551669,69.00126950923494,5.000089620539078,0.0,6.0,1.0,6,41,"[36, 70, 107, 108, 164, 165]",1.0,wavelet
Class1,P1,Class1_it2_example_0007,56.25,0.3626750523817537,56.25119287383709,5.000082910547322,0.0,4.0,1.0,4,42,"[37, 70, 110, 166]",1.0,wavelet
Class1,P1,Class1_it2_example_0008,56.0,0.4453924199076833,56.00316403849947,3.000058048702523,1.0,4.0,0.0,5,38,"[1, 35, 73, 109, 172]",1.0,wavelet
Class1,P1,Class1_it2_example_0009,61.5,0.322566665495268,61.50091880966033,4.000051554467605,0.0,4.0,1.0,4,38,"[34, 73, 111, 172]",1.0,wavelet
Class1,P1,Class1_it2_example_0010,58.75,0.3222470910882167,58.750947399301495,4.000068691784321,0.0,4.0,1.0,4,41,"[37, 75, 115, 164]",1.0,wavelet
Class1,P1,Class1_it2_example_0011,70.6,0.4270995805533494,70.60136524155578,3.0000365901886714,1.0,4.0,0.0,5,35,"[32, 68, 104, 143, 175]",1.0,wavelet
Class1,P1,Class1_it2_example_0012,51.4,0.2656654801799597,51.400709596737634,5.000079330077666,0.0,5.0,1.0,5,36,"[31, 66, 67, 108, 155]",1.0,wavelet
Class1,P1,Class1_it2_example_0013,59.333333333333336,0.3770002997610604,59.33454978405274,4.000050273015384,0.0,3.0,1.0,3,36,"[32, 86, 160]",1.0,wavelet
Class1,P1,Class1_it2_example_0014,51.833333333333336,0.36870453325972335,51.835586148203674,4.000014891347199,0.0,6.0,1.0,6,41,"[2, 36, 37, 91, 147, 148]",1.0,wavelet
Class1,P1,Class1_it2_example_0015,51.75,0.24216540257154948,51.75058421645019,2.0000369060959753,1.0,3.0,0.0,4,23,"[25, 71, 72, 131]",1.0,wavelet
Class1,P1,Class1_it2_example_0016,64.0,0.3205389635468678,64.0009148374716,2.000009957384383,1.0,2.0,0.0,3,29,"[27, 81, 167]",1.0,wavelet
Class1,P1,Class1_it2_example_0017,79.4,0.5335207599808359,79.40180279578006,1.0000247389090915,1.0,4.0,0.0,5,27,"[28, 89, 119, 120, 176]",1.0,wavelet
Class1,P1,Class1_it2_example_0018,74.25,0.4551797896418509,74.25139971927442,1.0000042392747657,1.0,3.0,0.0,4,28,"[29, 88, 118, 174]",1.0,wavelet
Class1,P1,Class1_it2_example_0019,72.5,0.3737855292185299,72.50110564355994,0.0,1.0,3.0,0.0,4,28,"[28, 84, 123, 167]",1.0,wavelet
Class1,P1,Class1_it2_example_0020,62.22222222222222,0.4672568418582687,62.22467898670589,2.0000010883264747,1.0,7.0,0.0,9,37,"[1, 34, 35, 71, 107, 108, 141, 142, 172]",1.0,wavelet
Class1,P1,Class1_it2_example_0021,65.42857142857143,0.5509523344956416,65.43169527402395,0.0,1.0,5.0,0.0,7,37,"[2, 36, 37, 89, 134, 171, 176]",1.0,wavelet
Class1,P1,Class1_it2_example_0022,45.0,0.2748010682613312,45.000949770613865,1.0000027520762196,1.0,2.0,0.0,3,41,"[40, 86, 130]",1.0,wavelet
Class1,P1,Class1_it2_example_0023,62.0,0.32425015534277596,62.00089214348891,9.000253936400927,0.0,4.0,1.0,4,45,"[36, 83, 126, 165]",1.0,wavelet
Class1,P1,Class1_it2_example_0024,37.2,0.38378545158914346,37.20284298305521,2.000004782404142,1.0,3.0,0.0,5,46,"[3, 43, 44, 91, 139]",1.0,wavelet
Class1,P1,Class1_it2_example_0025,35.75,0.3059930116646386,35.751675141227956,1.0000011016794548,1.0,2.0,0.0,4,43,"[41, 42, 89, 137]",1.0,wavelet
Class1,P1,Class1_it2_example_0026,45.5,0.44863076393966805,45.503747551386766,1.000003025182282,1.0,3.0,0.0,4,41,"[1, 40, 89, 134]",1.0,wavelet
Class1,P1,Class1_it2_example_0027,62.6,0.5176781447884393,62.60326446515916,2.0000110175577666,1.0,4.0,0.0,5,44,"[2, 42, 91, 135, 175]",1.0,wavelet
Class1,P1,Class1_it2_example_0028,44.25,0.41553018508382694,44.253214942211855,2.000011822007335,1.0,3.0,0.0,4,45,"[2, 43, 89, 133]",1.0,wavelet
Class1,P1,Class1_it2_example_0029,49.166666666666664,0.5277002758024145,49.17006722685469,2.0000541743587896,1.0,5.0,0.0,6,58,"[14, 56, 83, 116, 117, 165]",1.0,wavelet
Class1,P1,Class1_it2_example_0030,74.2,0.48143771906651206,74.20160205030189,0.0,1.0,4.0,0.0,5,28,"[28, 56, 100, 151, 176]",1.0,wavelet
Class1,P1,Class1_it2_example_0031,57.166666666666664,0.3185995341757139,57.167636724602744,0.0,1.0,4.0,0.0,6,27,"[27, 28, 58, 89, 129, 174]",1.0,wavelet
Class1,P1,Class1_it2_example_0032,80.75,0.5160753793576855,80.7516718898085,3.000103907962411,1.0,3.0,0.0,4,34,"[31, 98, 148, 176]",1.0,wavelet
Class1,P1,Class1_it2_example_0033,70.33333333333333,0.41409102727356845,70.33455751214755,4.0000387317403945,0.0,3.0,1.0,3,34,"[30, 101, 174]",1.0,wavelet
Class1,P1,Class1_it2_example_0034,62.0,0.3386284735830936,62.00100840129718,2.000049002037188,1.0,2.0,0.0,3,31,"[29, 93, 153]",1.0,wavelet
Class1,P1,Class1_it2_example_0035,64.375,0.47751943259402624,64.3775312600933,2.000016247805202,1.0,7.0,0.0,8,39,"[2, 37, 76, 77, 105, 106, 171, 175]",1.0,wavelet
Class1,P1,Class1_it2_example_0036,57.833333333333336,0.4998708390209287,57.83643873399668,2.0000599105006946,1.0,5.0,0.0,6,40,"[1, 38, 78, 118, 119, 151]",1.0,wavelet
Class1,P1,Class1_it2_example_0037,57.75,0.41106906590774855,57.75147424849396,1.0000009833700865,1.0,3.0,0.0,4,39,"[38, 77, 114, 156]",1.0,wavelet
Class1,P1,Class1_it2_example_0038,57.75,0.3392250881291573,57.75103680124353,2.000036328591526,1.0,3.0,0.0,4,38,"[36, 75, 114, 154]",1.0,wavelet
Class1,P1,Class1_it2_example_0039,67.0,0.3597442516938878,67.00100441472628,0.0,1.0,3.0,0.0,4,29,"[29, 89, 114, 152]",1.0,wavelet
Class1,P1,Class1_it2_example_0040,74.0,0.4297193315573612,74.00127693325086,0.0,1.0,4.0,0.0,5,29,"[29, 84, 121, 140, 141]",1.0,wavelet
Class1,P1,Class1_it2_example_0041,63.6,0.3262583627763805,63.60088188789265,1.0000058802641432,1.0,4.0,0.0,5,33,"[32, 68, 94, 132, 155]",1.0,wavelet
Class1,P1,Class1_it2_example_0042,70.33333333333333,0.5178452080129935,70.33607858621762,1.0000697584265643,1.0,5.0,0.0,6,43,"[3, 42, 108, 109, 166, 170]",1.0,wavelet
Class1,P1,Class1_it2_example_0043,60.6,0.3130399055005187,60.600861627213746,2.000005712339088,1.0,4.0,0.0,5,35,"[33, 66, 100, 101, 174]",1.0,wavelet
Class1,P1,Class1_it2_example_0044,70.0,0.3434792160114001,70.00089489591588,1.0000115071516302,1.0,4.0,0.0,5,28,"[27, 86, 87, 119, 169]",1.0,wavelet
Class1,P1,Class1_it2_example_0045,76.5,0.4417664627932226,76.50129119907892,0.0,1.0,7.0,0.0,8,30,"[30, 62, 98, 99, 102, 124, 167, 170]",1.0,wavelet
Class1,P1,Class1_it2_example_0046,74.33333333333333,0.40123051530095394,74.33446324995646,1.000001609786456,1.0,5.0,0.0,6,29,"[28, 59, 96, 97, 167, 171]",1.0,wavelet
Class1,P1,Class1_it2_example_0047,76.33333333333333,0.40275152058494945,76.33447954217961,1.0000016300100945,1.0,5.0,0.0,6,29,"[28, 59, 92, 119, 164, 168]",1.0,wavelet
Class1,P1,Class1_it2_example_0048,57.0,0.34577589416161386,57.001069187755085,0.0,1.0,3.0,0.0,4,30,"[30, 62, 95, 161]",1.0,wavelet
Class1,P1,Class1_it2_example_0049,67.42857142857143,0.4228405004584787,67.42993161784091,0.0,1.0,5.0,0.0,7,30,"[29, 30, 60, 95, 132, 166, 168]",1.0,wavelet
Class1,P1,Class1_it2_example_0050,44.5,0.6061872159848716,44.50482491785116,1.0000000264621447,1.0,5.0,0.0,6,61,"[17, 20, 60, 87, 123, 154]",1.0,wavelet
Class1,P1,Class1_it2_example_0051,74.6,0.4467486979386658,74.60134972456454,0.0,1.0,4.0,0.0,5,30,"[30, 62, 95, 167, 169]",1.0,wavelet
Class1,P1,Class1_it2_example_0052,46.6,0.2973700922187728,46.60096006939846,2.000011912552322,1.0,3.0,0.0,5,37,"[34, 35, 69, 106, 164]",1.0,wavelet
Class1,P1,Class1_it2_example_0053,54.25,0.2564596610395339,54.250656119056785,4.000060976905008,0.0,4.0,1.0,4,36,"[32, 62, 100, 159]",1.0,wavelet
Class1,P1,Class1_it2_example_0054,61.714285714285715,0.40942683361144716,61.71678793688733,2.000036635085076,1.0,6.0,0.0,7,35,"[1, 33, 68, 69, 105, 163, 166]",1.0,wavelet
Class1,P1,Class1_it2_example_0055,40.0,0.5376707070517291,40.00481940952903,1.0000043323468502,1.0,5.0,0.0,6,67,"[2, 27, 28, 66, 96, 133]",1.0,wavelet
Class1,P1,Class1_it2_example_0056,87.2,0.5827140229258265,87.20195551993179,0.0,1.0,4.0,0.0,5,30,"[30, 86, 136, 166, 168]",1.0,wavelet
Class1,P1,Class1_it2_example_0057,82.14285714285714,0.5580613186858576,82.14475872646021,2.000017491090612,1.0,6.0,0.0,7,33,"[31, 57, 94, 141, 156, 161, 162]",1.0,wavelet
Class1,P1,Class1_it2_example_0058,63.833333333333336,0.49533194787135953,63.836062249542806,5.000117752798988,0.0,6.0,1.0,6,45,"[2, 40, 73, 113, 164, 165]",1.0,wavelet
Class1,P1,Class1_it2_example_0059,70.2,0.3716121258379764,70.20104400833017,2.0000154892683444,1.0,4.0,0.0,5,33,"[31, 64, 100, 158, 159]",1.0,wavelet
Class1,P1,Class1_it2_example_0060,79.0,0.5106192674906066,79.00167280376424,0.0,1.0,5.0,0.0,6,28,"[28, 76, 77, 125, 166, 170]",1.0,wavelet
Class1,P1,Class1_it2_example_0061,66.83333333333333,0.5275320066513778,66.83638823686601,2.000025599886925,1.0,5.0,0.0,6,41,"[1, 39, 76, 115, 164, 168]",1.0,wavelet
Class1,P1,Class1_it2_example_0062,87.0,0.5141501366516057,87.00155264448574,1.0000047608201819,1.0,7.0,0.0,8,31,"[30, 60, 91, 138, 139, 159, 162, 163]",1.0,wavelet
Class1,P1,Class1_it2_example_0063,63.166666666666664,0.5010181378192753,63.16925862214276,2.000050027044444,1.0,5.0,0.0,6,46,"[4, 44, 81, 111, 161, 166]",1.0,wavelet
Class1,P1,Class1_it2_example_0064,47.0,0.3980334658255457,47.00262705033524,1.0000000214263725,1.0,4.0,0.0,6,40,"[2, 38, 39, 80, 115, 166]",1.0,wavelet
Class1,P1,Class1_it2_example_0065,65.33333333333333,0.4657260384279603,65.33576036224962,1.0000017355266568,1.0,5.0,0.0,6,42,"[4, 41, 74, 115, 164, 168]",1.0,wavelet
Class1,P1,Class1_it2_example_0066,59.25,0.47629416423832777,59.25245440496131,0.0,1.0,6.0,0.0,8,42,"[4, 41, 42, 76, 119, 120, 162, 168]",1.0,wavelet
Class1,P1,Class1_it2_example_0067,50.8,0.3830192699983242,50.802470503206074,3.0000102550500647,1.0,4.0,0.0,5,43,"[4, 40, 71, 111, 159]",1.0,wavelet
Class1,P1,Class1_it2_example_0068,80.0,0.41327767520326447,80.00113569218398,0.0,1.0,6.0,0.0,7,22,"[22, 47, 85, 86, 140, 166, 168]",1.0,wavelet
Class1,P1,Class1_it2_example_0069,58.5,0.26202627976922616,58.500662245372425,0.0,1.0,3.0,0.0,4,24,"[24, 52, 92, 162]",1.0,wavelet
Class1,P1,Class1_it2_example_0070,66.16666666666667,0.35266626653296834,66.16765659233799,2.000010633703431,1.0,5.0,0.0,6,33,"[31, 63, 95, 96, 136, 170]",1.0,wavelet
Class1,P1,Class1_it2_example_0071,89.75,0.4990914855179035,89.75141805274956,1.0000087682428425,1.0,3.0,0.0,4,24,"[25, 82, 172, 176]",1.0,wavelet
