Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,line_distance_3,56.92486666666667,0.34676376048709145,56.92612324419854,2.2520403696275033,210.0,719.0,40.0,3.716,1.0
Class1,P2,line_distance_3,45.33526666666667,0.25440104491243526,45.336175082640636,10.396498949321966,125.0,804.0,125.0,3.716,1.0
Class1,P3,line_distance_3,42.17953333333333,0.24040594090887132,42.18034561053518,5.504056215204691,85.0,844.0,165.0,3.716,1.0
Class2,P1,line_distance_3,56.88973333333333,0.25706819735991404,56.890550201008786,3.9241428856083598,183.0,763.0,67.0,3.784,1.0
Class2,P2,line_distance_3,44.587199999999996,0.2746152422383364,44.5882423398065,8.276083880545572,150.0,796.0,100.0,3.784,1.0
Class2,P3,line_distance_3,41.94386666666667,0.23728067183611679,41.94479190468812,6.648137286567081,47.0,899.0,203.0,3.784,1.0
Class3,P1,line_distance_3,59.75873333333333,0.23845013919926147,59.75956579022913,6.50455067305654,140.0,786.0,110.0,3.704,1.0
Class3,P2,line_distance_3,42.92873333333333,0.34144955556958034,42.93023167556206,6.084210164074116,124.0,802.0,126.0,3.704,1.0
Class3,P3,line_distance_3,40.503800000000005,0.274840704488856,40.50493361649784,8.528215250632648,23.0,903.0,227.0,3.704,1.0
Class4,P1,line_distance_3,,,,,0.0,0.0,0.0,2.68,1.0
Class4,P2,line_distance_3,45.84666666666667,0.38347089589577604,45.84835225804886,7.160128586341492,10.0,124.0,40.0,2.68,1.0
Class4,P3,line_distance_3,,,,,0.0,0.0,0.0,2.68,1.0
