Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,curvature,57.32366666666666,0.3440367692523498,57.32485123262171,2.300051768997224,194.0,766.0,56.0,3.84,1.0
Class1,P2,curvature,45.147800000000004,0.24656075994415044,45.148653180804914,10.136460401201857,131.0,829.0,119.0,3.84,1.0
Class1,P3,curvature,41.503800000000005,0.23398369019256557,41.50458922785741,4.216034145205498,121.0,839.0,129.0,3.84,1.0
Class2,P1,curvature,55.12073333333333,0.23781396679350908,55.121441692939165,2.9121006466736152,174.0,844.0,76.0,4.072,1.0
Class2,P2,curvature,42.2158,0.25179179682476427,42.2167289555634,4.82002233478436,188.0,830.0,62.0,4.072,1.0
Class2,P3,curvature,41.166599999999995,0.22959217861002573,41.167503530581634,5.332094883048336,82.0,936.0,168.0,4.072,1.0
Class3,P1,curvature,56.12146666666667,0.23236751465634237,56.122292306923846,2.1561613355353817,203.0,852.0,47.0,4.22,1.0
Class3,P2,curvature,40.537333333333336,0.3237315780893425,40.538777381120454,2.736052860072098,195.0,860.0,55.0,4.22,1.0
Class3,P3,curvature,39.598533333333336,0.26153156524364707,39.599607841367515,6.2241838478011475,41.0,1014.0,209.0,4.22,1.0
Class4,P1,curvature,,,,,0.0,0.0,0.0,3.36,1.0
Class4,P2,curvature,42.76466666666666,0.37929139110493915,42.76646592283405,2.9000365458956043,37.0,131.0,13.0,3.36,1.0
Class4,P3,curvature,,,,,0.0,0.0,0.0,3.36,1.0
