Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,hilbert,57.04876190476191,0.32655186089526844,57.04976045177603,1.792025591377095,224.0,473.0,26.0,2.788,1.0
Class1,P2,hilbert,51.23419047619047,0.284955718921068,51.23517818065059,23.208784638541722,30.0,667.0,220.0,2.788,1.0
Class1,P3,hilbert,47.55590476190476,0.27975826912304425,47.556854151586116,8.804188984026933,147.0,550.0,103.0,2.788,1.0
Class2,P1,hilbert,47.00946666666667,0.2027653982393412,47.01004159822325,2.06803791990523,213.0,480.0,37.0,2.772,1.0
Class2,P2,hilbert,40.762,0.21718149915861587,40.762751863209694,10.580039771796196,109.0,584.0,141.0,2.772,1.0
Class2,P3,hilbert,46.61346666666667,0.23793898754426768,46.614337129180626,14.948350433554559,102.0,591.0,148.0,2.772,1.0
Class3,P1,hilbert,55.760666666666665,0.3706628666142063,55.762404299188695,24.857899108148285,43.0,454.0,207.0,1.988,1.0
Class3,P2,hilbert,31.4712,0.2237526512459099,31.472062330620748,3.848050946142379,183.0,314.0,67.0,1.988,1.0
Class3,P3,hilbert,39.334133333333334,0.257439998852042,39.335161060757756,18.964415036742082,64.0,433.0,186.0,1.988,1.0
Class4,P1,hilbert,,,,,0.0,0.0,0.0,1.26,1.0
Class4,P2,hilbert,16.926666666666666,0.12409452710719654,16.927150023343096,2.880018624822118,37.0,26.0,13.0,1.26,1.0
Class4,P3,hilbert,,,,,0.0,0.0,0.0,1.26,1.0
